rooms,title,subtitle,subway,dist_to_subway,city,admin_okrug,district,street,home_number,price,link,year_of_construction,total_meters,living_meters,kitchen_meters,floor,floors_count,flat_type,house_type,wc,ceiling,class,processed
4,"4-комн. кв., 167 м², 12/57 этаж",,Сокол,9 минут пешком,Москва,САО,р-н Хорошевский,Чапаевский переулок,3,84 999 000 ₽,https://www.cian.ru/sale/flat/283320470/,2006,167.0,68.0,-1,12,57,Вторичка,Кирпичный,4 совмещенных,-1,-1,y
4,"4-комн. кв., 70,5 м², 9/16 этаж",Сдача корпуса 4 кв. 2024,Беломорская,17 минут на транспорте,Москва,САО,р-н Молжаниновский,Северный ао,Молжаниново ЖК,13 497 678 ₽,https://www.cian.ru/sale/flat/288931992/,2024,70.0,53.0,4.0,9,16,Новостройка,Монолитный,1 совмещенный,"2,82 м",Комфорт,y
4,Вид на парк. Гостиничный сервис.,"4-комн. апарт., 204 м², 10/10 этаж",Динамо,9 минут пешком,Москва,САО,р-н Аэропорт,Ленинградский проспект,36с31,205 000 000 ₽,https://www.cian.ru/sale/flat/260225922/,2017,204.0,-1,-1,10,10,Вторичка Апартаменты,Монолитный,4 совмещенных,-1,-1,y
4,"4-комн. кв., 70,4 м², 2/16 этаж",Секция 3 • Сдача корпуса 4 кв. 2024,Беломорская,17 минут на транспорте,Москва,САО,р-н Молжаниновский,Северный ао,Молжаниново ЖК,13 630 228 ₽,https://www.cian.ru/sale/flat/285407139/,2024,70.0,53.0,4.0,2,16,Новостройка,Монолитный,1 раздельный,"2,82 м",Комфорт,y
4,"4-комн. кв., 226,2 м², 15/22 этаж",,Аэропорт,10 минут пешком,Москва,САО,р-н Хорошевский,Чапаевский переулок,3,109 999 000 ₽,https://www.cian.ru/sale/flat/288906560/,2006,226.0,155.0,30.0,15,22,Вторичка,Кирпичный,3 совмещенных,3 м,-1,y
4,"4-комн. кв., 66,02 м², 6/16 этаж",Секция 9 • Сдача корпуса 2 кв. 2024,Водники,15 минут на транспорте,Москва,САО,р-н Молжаниновский,Северный ао,Молжаниново ЖК,13 770 659 ₽,https://www.cian.ru/sale/flat/285407556/,2024,66.0,45.0,5.0,6,16,Новостройка,Монолитный,1 раздельный,"2,82 м",Комфорт,y
4,"4-комн. кв., 117,2 м², 12/19 этаж",,Динамо,7 минут пешком,Москва,САО,р-н Беговой,Ленинградский проспект,29к1,54 500 000 ₽,https://www.cian.ru/sale/flat/288316781/,2018,117.0,72.0,20.0,12,19,Вторичка,-1,"1 совмещенный, 1 раздельный",-1,-1,y
4,"4-комн. кв., 70,66 м², 16/17 этаж",Секция 6 • Сдача корпуса 2 кв. 2024,Водники,15 минут на транспорте,Москва,САО,р-н Молжаниновский,Северный ао,Молжаниново ЖК,13 780 569 ₽,https://www.cian.ru/sale/flat/285407558/,2024,70.0,48.0,7.0,16,17,Новостройка,Монолитный,1 раздельный,"2,82 м",Комфорт,y
4,"4-комн. апарт., 203,1 м², 7/11 этаж",,Динамо,7 минут пешком,Москва,САО,р-н Аэропорт,Ленинградский проспект,36с31,145 000 000 ₽,https://www.cian.ru/sale/flat/285555298/,2017,203.0,-1,-1,7,11,Вторичка Апартаменты,Монолитный,4 совмещенных,"3,15 м",-1,y
4,"4-комн. кв., 70,11 м², 13/17 этаж",Секция 4 • Сдача корпуса 2 кв. 2024,Водники,15 минут на транспорте,Москва,САО,р-н Молжаниновский,Северный ао,Молжаниново ЖК,13 719 037 ₽,https://www.cian.ru/sale/flat/285407549/,2024,70.0,47.0,7.0,13,17,Новостройка,Монолитный,1 раздельный,"2,82 м",Комфорт,y
4,Гостиничный сервис 5* Вид на парк,"4-комн. апарт., 225 м², 4/10 этаж",Динамо,7 минут пешком,Москва,САО,р-н Аэропорт,Ленинградский проспект,36с31,165 000 000 ₽,https://www.cian.ru/sale/flat/288907698/,2017,225.0,-1,-1,4,10,Вторичка Апартаменты,Монолитный,-1,"3,15 м",-1,y
4,"4-комн. кв., 72,66 м², 16/17 этаж",Секция 9 • Сдача корпуса 2 кв. 2024,Водники,14 минут на транспорте,Москва,САО,р-н Молжаниновский,Северный ао,Молжаниново ЖК,14 077 293 ₽,https://www.cian.ru/sale/flat/285407923/,2024,72.0,52.0,5.0,16,17,Новостройка,Монолитный,1 раздельный,"2,82 м",-1,y
4,"4-комн. кв., 180 м², 34/57 этаж",,Аэропорт,10 минут пешком,Москва,САО,р-н Хорошевский,Чапаевский переулок,3,176 566 530 ₽,https://www.cian.ru/sale/flat/286714970/,2004,180.0,-1,15.0,34,57,Вторичка,Кирпичный,2 совмещенных,"3,1 м",-1,y
4,"4-комн. кв., 72,66 м², 16/17 этаж",Секция 9 • Сдача корпуса 2 кв. 2024,Водники,14 минут на транспорте,Москва,САО,р-н Молжаниновский,Северный ао,Молжаниново ЖК,14 077 293 ₽,https://www.cian.ru/sale/flat/285407923/,2024,72.0,52.0,5.0,16,17,Новостройка,Монолитный,1 раздельный,"2,82 м",Комфорт,y
4,"4-комн. кв., 133,6 м², 13/24 этаж",,ЦСКА,13 минут пешком,Москва,САО,р-н Хорошевский,проезд Березовой Рощи,10,52 000 000 ₽,https://www.cian.ru/sale/flat/287045746/,2006,133.0,85.0,-1,13,24,Вторичка,Монолитный,-1,-1,-1,y
4,"4-комн. кв., 79,99 м², 16/17 этаж",Секция 4 • Сдача корпуса 2 кв. 2024,Водники,15 минут на транспорте,Москва,САО,р-н Молжаниновский,Северный ао,Молжаниново ЖК,14 233 450 ₽,https://www.cian.ru/sale/flat/285407538/,2024,79.0,56.0,7.0,16,17,Новостройка,Монолитный,1 раздельный,"2,82 м",Комфорт,y
4,ДВУХУРОВНЕВАЯ!Планировка супер!,"4-комн. кв., 197 м², 21/23 этаж",ЦСКА,13 минут пешком,Москва,САО,р-н Хорошевский,проезд Березовой Рощи,8,73 000 000 ₽,https://www.cian.ru/sale/flat/280882134/,2006,197.0,-1,-1,21,23,Вторичка,Монолитный,2 совмещенных,-1,-1,y
4,"4-комн. кв., 115,6 м², 4/22 этаж",Сдача корпуса 4 кв. 2025,Савёловская,13 минут пешком,Москва,СВАО,р-н Марьина роща,Полковая улица,1С5,52 378 360 ₽,https://www.cian.ru/sale/flat/288142305/,2025,115.0,-1,-1,4,22,Новостройка,Монолитный,-1,3 м,Премиум,y
4,"4-комн. кв., 82 м², 1/16 этаж",,Медведково,3 минуты на транспорте,Москва,СВАО,р-н Лосиноостровский,улица Малыгина,14К1,19 950 000 ₽,https://www.cian.ru/sale/flat/284765504/,1978,82.0,49.0,11.0,1,16,Вторичка,Панельный,-1,-1,-1,y
4,Всего 100 шагов до парка ВДНХ,Секция 3 • Сдача корпуса 4 кв. 2023,Ботанический сад,16 минут пешком,Москва,СВАО,р-н Ростокино,Режиссер ЖК,,56 764 400 ₽,https://www.cian.ru/sale/flat/288458783/,2023,104.0,57.0,12.0,30,48,Новостройка,Монолитно-кирпичный,-1,"3,15 м",Бизнес,y
4,"4-комн. кв., 73,4 м², 2/14 этаж",,Медведково,5 минут на транспорте,Москва,СВАО,р-н Лосиноостровский,улица Малыгина,3К3,17 500 000 ₽,https://www.cian.ru/sale/flat/281954657/,1994,73.0,50.0,8.0,2,14,Вторичка,Панельный,1 раздельный,"2,6 м",-1,y
4,"4-комн. кв., 127,6 м², 13/21 этаж",Сдача корпуса 4 кв. 2024,Ботанический сад,10 минут пешком,Москва,СВАО,р-н Ростокино,Сельскохозяйственная улица,26С2,58 768 400 ₽,https://www.cian.ru/sale/flat/285606947/,2024,127.0,58.0,-1,13,21,Новостройка,Монолитно-кирпичный,-1,"3,02 м",Премиум,y
4,"4-комн. кв., 84,2 м², 4/14 этаж",,Медведково,5 минут на транспорте,Москва,СВАО,р-н Лосиноостровский,улица Малыгина,3К2,22 600 000 ₽,https://www.cian.ru/sale/flat/289182515/,1995,84.0,56.0,9.0,4,14,Вторичка,Панельный,2 раздельных,"2,7 м",-1,y
4,"4-комн. апарт., 126,4 м², 15/15 этаж",Секция 1 • Сдан,Алексеевская,4 минуты пешком,Москва,СВАО,р-н Останкинский,проспект Мира,95,59 450 615 ₽,https://www.cian.ru/sale/flat/282920066/,2021,126.0,-1,-1,15,15,Новостройка Апартаменты,Монолитный,-1,-1,Премиум,y
4,"4-комн. кв., 62,7 м², 1/9 этаж",,Бабушкинская,11 минут на транспорте,Москва,СВАО,р-н Ярославский,Палехская улица,5,13 300 000 ₽,https://www.cian.ru/sale/flat/289186902/,1972,62.0,46.0,6.0,1,9,Вторичка,-1,1 раздельный,"2,65 м",-1,y
4,"4-комн. кв., 106,74 м², 13/37 этаж",Секция 3 • Сдача корпуса 4 кв. 2023,Алексеевская,13 минут пешком,Москва,СВАО,р-н Останкинский,улица Годовикова,11к5,41 948 820 ₽,https://www.cian.ru/sale/flat/271244846/,2023,106.0,80.0,-1,13,37,Новостройка,Монолитно-кирпичный,-1,3 м,Бизнес,y
4,"4-комн. кв., 62,2 м², 3/9 этаж",,Бутырская,11 минут пешком,Москва,СВАО,р-н Марьина роща,Шереметьевская улица,37,14 700 000 ₽,https://www.cian.ru/sale/flat/288454081/,1970,62.0,46.0,6.0,3,9,Вторичка,Монолитный,2 раздельных,-1,-1,y
4,"4-комн. кв., 75,3 м², 3/26 этаж",Секция 2 • Сдача корпуса 4 кв. 2024,Марьина роща,6 минут на транспорте,Москва,СВАО,р-н Останкинский,АйЛав ЖК,,29 065 800 ₽,https://www.cian.ru/sale/flat/281857313/,2024,75.0,56.0,-1,3,26,Новостройка,Монолитно-кирпичный,-1,3 м,Бизнес,y
4,"4-комн. кв., 125,4 м², 9/9 этаж",,Алексеевская,2 минуты пешком,Москва,СВАО,р-н Алексеевский,проспект Мира,112,36 000 000 ₽,https://www.cian.ru/sale/flat/266043808/,1960,125.0,79.0,10.0,9,9,Вторичка,Кирпичный,2 раздельных,3 м,-1,y
4,"4-комн. апарт., 107,6 м², 3/8 этаж",Сдача корпуса 1 кв. 2024,Останкино,16 минут пешком,Москва,СВАО,р-н Останкинский,вл13,,29 052 000 ₽,https://www.cian.ru/sale/flat/288985127/,2024,107.0,56.0,27.0,3,8,Новостройка Апартаменты,Монолитно-кирпичный,-1,3 м,Бизнес,y
4,"4-комн. кв., 158 м², 6/25 этаж",,Ростокино,12 минут пешком,Москва,СВАО,р-н Ростокино,улица Бажова,8,43 000 000 ₽,https://www.cian.ru/sale/flat/280646889/,2007,158.0,84.0,12.0,6,25,Вторичка,Монолитный,3 совмещенных,-1,-1,y
4,"4-комн. кв., 90,6 м², 5/26 этаж",Секция 2 • Сдача корпуса 4 кв. 2024,Марьина роща,6 минут на транспорте,Москва,СВАО,р-н Останкинский,АйЛав ЖК,,33 793 800 ₽,https://www.cian.ru/sale/flat/281857318/,2024,90.0,68.0,-1,5,26,Новостройка,Монолитно-кирпичный,-1,3 м,Бизнес,y
4,"4-комн. кв., 110 м², 1/2 этаж",,Отрадное,2 минуты пешком,Москва,СВАО,р-н Отрадное,улица Хачатуряна,22Б,27 800 000 ₽,https://www.cian.ru/sale/flat/280275651/,1996,110.0,52.0,16.0,1,2,Вторичка,Панельный,"1 совмещенный, 1 раздельный",-1,-1,y
4,"4-комн. кв., 75,9 м², 2/26 этаж",Сдача корпуса 4 кв. 2024,Марьина роща,6 минут на транспорте,Москва,СВАО,р-н Останкинский,АйЛав ЖК,,34 914 000 ₽,https://www.cian.ru/sale/flat/286564510/,2024,75.0,56.0,-1,2,26,Новостройка,Монолитно-кирпичный,-1,3 м,Бизнес,y
4,"4-комн. кв., 120 м², 23/24 этаж",,Тимирязевская,7 минут пешком,Москва,СВАО,р-н Бутырский,улица Яблочкова,31Г,28 900 000 ₽,https://www.cian.ru/sale/flat/285976051/,1994,120.0,85.0,15.0,23,24,Вторичка,-1,2 совмещенных,-1,-1,y
4,"4-комн. кв., 92,52 м², 4/24 этаж",Секция 1 • Сдача корпуса 3 кв. 2024,Алексеевская,11 минут пешком,Москва,СВАО,р-н Останкинский,АйЛав ЖК,,35 250 120 ₽,https://www.cian.ru/sale/flat/281857359/,2024,92.0,69.0,-1,4,24,Новостройка,Монолитно-кирпичный,-1,3 м,Бизнес,y
4,"4-комн. кв., 97,4 м², 7/22 этаж",,Алтуфьево,5 минут пешком,Москва,СВАО,р-н Бибирево,Алтуфьевское шоссе,96,20 000 000 ₽,https://www.cian.ru/sale/flat/285078247/,1984,97.0,61.0,10.0,7,22,Вторичка,Монолитный,1 раздельный,-1,-1,y
4,"4-комн. кв., 80,02 м², 18/21 этаж",Секция 5 • Сдача корпуса 1 кв. 2024,Бутырская,10 минут пешком,Москва,СВАО,р-н Марфино,улица Академика Королева,21,35 710 000 ₽,https://www.cian.ru/sale/flat/286448080/,2024,80.0,51.0,3.0,18,21,Новостройка,Монолитный,2 совмещенных,"3,15 м",Премиум,y
4,"4-комн. кв., 122,8 м², 6/14 этаж",,Бабушкинская,9 минут пешком,Москва,СВАО,р-н Бабушкинский,Олонецкий проезд,18К1,31 900 000 ₽,https://www.cian.ru/sale/flat/289005834/,1999,122.0,68.0,14.0,6,14,Вторичка,Блочный,"1 совмещенный, 1 раздельный",-1,-1,y
4,"4-комн. кв., 101,81 м², 2/24 этаж",Секция 3 • Сдача корпуса 3 кв. 2024,Алексеевская,11 минут пешком,Москва,СВАО,р-н Останкинский,АйЛав ЖК,,37 771 510 ₽,https://www.cian.ru/sale/flat/270707410/,2024,101.0,76.0,-1,2,24,Новостройка,Монолитно-кирпичный,-1,3 м,Бизнес,y
4,"4-комн. кв., 99,4 м², 15/22 этаж",,Улица Академика Королёва,2 минуты пешком,Москва,СВАО,р-н Останкинский,улица Академика Королева,8К1,30 800 000 ₽,https://www.cian.ru/sale/flat/282693799/,1990,99.0,64.0,14.0,15,22,Вторичка,Панельный,1 раздельный,-1,-1,y
4,"4-комн. кв., 98,82 м², 4/24 этаж",Секция 3 • Сдача корпуса 3 кв. 2024,Алексеевская,11 минут пешком,Москва,СВАО,р-н Останкинский,АйЛав ЖК,,37 749 240 ₽,https://www.cian.ru/sale/flat/270707413/,2024,98.0,74.0,-1,4,24,Новостройка,Монолитно-кирпичный,-1,3 м,Бизнес,y
4,"4-комн. кв., 84,2 м², 21/25 этаж",,ВДНХ,10 минут пешком,Москва,СВАО,р-н Алексеевский,проспект Мира,184К2,26 700 000 ₽,https://www.cian.ru/sale/flat/283171404/,1968,84.0,58.0,8.0,21,25,Вторичка,Панельный,1 раздельный,"2,64 м",-1,y
4,"4-комн. кв., 100,27 м², 3/24 этаж",Секция 3 • Сдача корпуса 3 кв. 2024,Алексеевская,11 минут пешком,Москва,СВАО,р-н Останкинский,АйЛав ЖК,,37 701 520 ₽,https://www.cian.ru/sale/flat/286173748/,2024,100.0,75.0,-1,3,24,Новостройка,Монолитно-кирпичный,-1,3 м,Бизнес,y
4,"4-комн. кв., 109 м², 6/10 этаж",,Савёловская,3 минуты пешком,Москва,СВАО,р-н Марьина роща,улица Сущевский Вал,3/5А,28 000 000 ₽,https://www.cian.ru/sale/flat/275782287/,1955,109.0,72.0,10.0,6,10,Вторичка,Кирпичный,1 раздельный,-1,-1,y
4,"4-комн. кв., 136 м², 6/10 этаж",,Преображенская площадь,8 минут пешком,Москва,ВАО,р-н Преображенское,Суворовская улица,10,62 000 000 ₽,https://www.cian.ru/sale/flat/221820542/,2008,136.0,81.0,17.0,6,10,Вторичка,Монолитный,"1 совмещенный, 1 раздельный",-1,-1,y
4,"4-комн. кв., 122,5 м², 10/19 этаж",,Измайловская,19 минут пешком,Москва,ВАО,р-н Измайлово,Никитинская улица,10,36 300 000 ₽,https://www.cian.ru/sale/flat/280355861/,2022,122.0,69.0,11.0,10,19,Вторичка,-1,3 раздельных,-1,-1,y
4,"4-комн. кв., 92 м², 4/5 этаж",,Сокольники,16 минут пешком,Москва,ВАО,р-н Сокольники,улица Матросская Тишина,23/7к1,21 990 000 ₽,https://www.cian.ru/sale/flat/249641621/,1928,92.0,65.0,8.0,4,5,Вторичка,Кирпичный,1 раздельный,"3,2 м",-1,y
4,"4-комн. кв., 72 м², 10/24 этаж",,Бульвар Рокоссовского,7 минут на транспорте,Москва,ВАО,р-н Метрогородок,Тагильская улица,4В,24 500 000 ₽,https://www.cian.ru/sale/flat/285632478/,2021,72.0,30.0,10.0,10,24,Вторичка,-1,2 совмещенных,3 м,-1,y
4,"4-комн. кв., 185 м², 19/21 этаж",,Измайловская,19 минут пешком,Москва,ВАО,р-н Измайлово,Никитинская улица,10,44 500 000 ₽,https://www.cian.ru/sale/flat/286711389/,2022,185.0,125.0,20.0,19,21,Вторичка Пентхаус,-1,"1 совмещенный, 2 раздельных",6 м,-1,y
4,"4-комн. кв., 97,4 м², 5/5 этаж",,Бульвар Рокоссовского,8 минут пешком,Москва,ВАО,р-н Преображенское,Открытое шоссе,2К3,22 500 000 ₽,https://www.cian.ru/sale/flat/284683762/,1958,97.0,72.0,10.0,5,5,Вторичка,Кирпичный,1 раздельный,-1,-1,y
4,"4-комн. кв., 120,2 м², 10/10 этаж",,Преображенская площадь,5 минут пешком,Москва,ВАО,р-н Преображенское,Преображенская улица,2К1,44 000 000 ₽,https://www.cian.ru/sale/flat/282779069/,2002,120.0,77.0,15.0,10,10,Вторичка,-1,"1 совмещенный, 2 раздельных",3 м,-1,y
4,"4-комн. кв., 108,3 м², 5/5 этаж",,Первомайская,2 минуты пешком,Москва,ВАО,р-н Измайлово,9-я Парковая улица,15,20 900 000 ₽,https://www.cian.ru/sale/flat/289036701/,1957,108.0,68.0,9.0,5,5,Вторичка,Кирпичный,1 раздельный,3 м,-1,y
4,"4-комн. кв., 94 м², 5/14 этаж",,Шоссе Энтузиастов,5 минут на транспорте,Москва,ВАО,р-н Перово,улица Плющева,15,20 650 000 ₽,https://www.cian.ru/sale/flat/273377515/,2000,94.0,62.0,10.0,5,14,Вторичка,Панельный,"1 совмещенный, 1 раздельный",-1,-1,y
4,"4-комн. кв., 110 м², 5/17 этаж",,Щёлковская,5 минут на транспорте,Москва,ВАО,р-н Гольяново,Щелковское шоссе,97,22 500 000 ₽,https://www.cian.ru/sale/flat/284602089/,1996,110.0,64.0,10.0,5,17,Вторичка,Панельный,1 раздельный,-1,-1,y
4,"4-комн. кв., 220,9 м², 16/19 этаж",,Первомайская,7 минут пешком,Москва,ВАО,р-н Восточное Измайлово,Измайловский бульвар,46,58 000 000 ₽,https://www.cian.ru/sale/flat/282612934/,2006,220.0,115.0,19.0,16,19,Вторичка,Кирпичный,1 совмещенный,3 м,-1,y
4,"4-комн. кв., 64 м², 4/9 этаж",,Улица Дмитриевского,6 минут на транспорте,Москва,ВАО,р-н Вешняки,Косинская улица,24К2,13 000 000 ₽,https://www.cian.ru/sale/flat/287811906/,1971,64.0,46.0,6.0,4,9,Вторичка,Панельный,1 раздельный,-1,-1,y
4,"4-комн. кв., 76,9 м², 1/5 этаж",,Бульвар Рокоссовского,17 минут пешком,Москва,ВАО,р-н Метрогородок,Открытое шоссе,17К9,17 500 000 ₽,https://www.cian.ru/sale/flat/284794552/,1962,76.0,54.0,5.0,1,5,Вторичка,Панельный,1 совмещенный,"2,7 м",-1,y
4,"4-комн. кв., 93 м², 4/5 этаж",,Измайловская,10 минут пешком,Москва,ВАО,р-н Измайлово,Измайловская площадь,9К1,28 500 000 ₽,https://www.cian.ru/sale/flat/288662396/,1954,93.0,63.0,9.0,4,5,Вторичка,Кирпичный,1 раздельный,3 м,-1,y
4,"4-комн. кв., 112 м², 14/14 этаж",,Выхино,15 минут пешком,Москва,ВАО,р-н Вешняки,улица Молдагуловой,16К3,25 000 000 ₽,https://www.cian.ru/sale/flat/216664318/,1997,112.0,65.0,15.0,14,14,Вторичка,Панельный,"1 совмещенный, 1 раздельный",-1,-1,y
4,"4-комн. кв., 138 м², 5/10 этаж",,Преображенская площадь,6 минут пешком,Москва,ВАО,р-н Преображенское,Суворовская улица,10,57 000 000 ₽,https://www.cian.ru/sale/flat/284207701/,2008,138.0,84.0,30.0,5,10,Вторичка,Монолитный,2 совмещенных,3 м,-1,y
4,"4-комн. кв., 200 м², 7/9 этаж",,Преображенская площадь,4 минуты на транспорте,Москва,ВАО,р-н Богородское,4-я Гражданская улица,33/1,72 000 000 ₽,https://www.cian.ru/sale/flat/288234397/,2023,200.0,160.0,20.0,7,9,Новостройка,Монолитный,2 раздельных,-1,-1,y
4,"4-комн. кв., 136,3 м², 5/9 этаж",,Преображенская площадь,6 минут пешком,Москва,ВАО,р-н Преображенское,Суворовская улица,10,60 000 000 ₽,https://www.cian.ru/sale/flat/282345985/,2010,136.0,100.0,20.0,5,9,Вторичка,Монолитный,-1,3 м,-1,y
4,"4-комн. кв., 85 м², 2/12 этаж",,Сокольники,14 минут пешком,Москва,ВАО,р-н Сокольники,улица Сокольнический Вал,24К3,36 000 000 ₽,https://www.cian.ru/sale/flat/284492252/,1975,85.0,50.0,11.0,2,12,Вторичка,Кирпичный,2 совмещенных,"2,8 м",-1,y
4,"4-комн. кв., 110,1 м², 19/20 этаж",,Сокольники,10 минут пешком,Москва,ВАО,р-н Сокольники,улица Матросская Тишина,10С1,77 785 650 ₽,https://www.cian.ru/sale/flat/275183803/,-1,110.0,-1,-1,19,20,Вторичка,Монолитный,"2 совмещенных, 1 раздельный","3,2 м",-1,y
4,"4-комн. кв., 146 м², 15/29 этаж",,ВДНХ,6 минут на транспорте,Москва,ВАО,р-н Богородское,Погонный проезд,3А,65 500 000 ₽,https://www.cian.ru/sale/flat/283488404/,2012,146.0,71.0,13.0,15,29,Вторичка,Монолитный,3 совмещенных,-1,-1,y
4,"4-комн. кв., 62,8 м², 7/9 этаж",,Щёлковская,3 минуты на транспорте,Москва,ВАО,р-н Гольяново,Уссурийская улица,1К2,15 000 000 ₽,https://www.cian.ru/sale/flat/285155332/,1970,62.0,46.0,6.0,7,9,Вторичка,Панельный,1 раздельный,-1,-1,y
4,"4-комн. кв., 119,7 м², 6/11 этаж",,Электрозаводская,9 минут пешком,Москва,ВАО,р-н Сокольники,проезд Попов,1к1,45 000 000 ₽,https://www.cian.ru/sale/flat/286537910/,2007,119.0,84.0,15.0,6,11,Вторичка,Монолитный,2 раздельных,"3,05 м",-1,y
4,"4-комн. кв., 184,4 м², 9/19 этаж",,Первомайская,7 минут пешком,Москва,ВАО,р-н Восточное Измайлово,Измайловский бульвар,46,57 999 999 ₽,https://www.cian.ru/sale/flat/285942312/,2006,184.0,114.0,22.0,9,19,Вторичка,Кирпичный,2 раздельных,-1,-1,y
4,"4-комн. кв., 104 м², 3/29 этаж",,Белокаменная,16 минут пешком,Москва,ВАО,р-н Богородское,Погонный проезд,3ак2,33 900 000 ₽,https://www.cian.ru/sale/flat/288322214/,2013,104.0,62.0,11.0,3,29,Вторичка,Монолитный,2 совмещенных,3 м,-1,y
4,"4-комн. кв., 103,9 м², 4/29 этаж",,Белокаменная,16 минут пешком,Москва,ВАО,р-н Богородское,Погонный проезд,3ак2,33 900 000 ₽,https://www.cian.ru/sale/flat/286345760/,2013,103.0,62.0,11.0,4,29,Вторичка,Монолитный,2 совмещенных,-1,-1,y
4,"4-комн. кв., 96,5 м², 8/10 этаж",,Преображенская площадь,6 минут пешком,Москва,ВАО,р-н Преображенское,Преображенская улица,5/7,26 000 000 ₽,https://www.cian.ru/sale/flat/289157672/,1938,96.0,65.0,9.0,8,10,Вторичка,Кирпичный,1 раздельный,"3,2 м",-1,y
4,"4-комн. кв., 89 м², 3/14 этаж",,Новокосино,5 минут пешком,Москва,ВАО,р-н Новокосино,Суздальская улица,22К1,19 200 000 ₽,https://www.cian.ru/sale/flat/288463280/,1991,89.0,55.0,8.0,3,14,Вторичка,Монолитный,1 раздельный,"2,64 м",-1,y
4,Скидка на квартиры 12%,Секция 6 • Сдача корпуса 1 кв. 2024,Волгоградский проспект,7 минут пешком,Москва,ЮВАО,р-н Южнопортовый,Метрополия ЖК,,33 477 797 ₽,https://www.cian.ru/sale/flat/282402460/,2024,98.0,53.0,24.0,16,30,Новостройка,"Монолитно-кирпичный, монолитный",-1,"2,87 м",Бизнес,y
4,"4-комн. кв., 85,23 м², 13/26 этаж",,Братиславская,9 минут на транспорте,Москва,ЮВАО,р-н Люблино,проезд Проектируемый № 8197,,15 500 000 ₽,https://www.cian.ru/sale/flat/286918054/,2023,85.0,-1,19.0,13,26,Новостройка,-1,1 раздельный,"2,66 м",-1,y
4,"4-комн. кв., 93,8 м², 27/30 этаж",,Дубровка,3 минуты пешком,Москва,ЮВАО,р-н Южнопортовый,Шарикоподшипниковская улица,11С6,35 681 149 ₽,https://www.cian.ru/sale/flat/278498062/,2025,93.0,-1,-1,27,30,Новостройка,Монолитный,-1,"2,85 м",-1,y
4,"4-комн. кв., 83,1 м², 2/7 этаж",,Стахановская,5 минут пешком,Москва,ЮВАО,р-н Рязанский,Рязанский проспект,45К1,16 500 000 ₽,https://www.cian.ru/sale/flat/287725256/,1935,83.0,-1,7.0,2,7,Вторичка,Кирпичный,1 раздельный,3 м,-1,y
4,"4-комн. кв., 98,8 м², 12/30 этаж",,Дубровка,3 минуты пешком,Москва,ЮВАО,р-н Южнопортовый,Шарикоподшипниковская улица,11С6,37 124 793 ₽,https://www.cian.ru/sale/flat/284213760/,2025,98.0,-1,-1,12,30,Новостройка,Монолитный,-1,"2,85 м",-1,y
4,"4-комн. кв., 100,2 м², 5/7 этаж",,Кожуховская,7 минут пешком,Москва,ЮВАО,р-н Южнопортовый,6-я Кожуховская улица,24,22 500 000 ₽,https://www.cian.ru/sale/flat/284371670/,1956,100.0,67.0,8.0,5,7,Вторичка,Кирпичный,1 раздельный,-1,-1,y
4,"4-комн. кв., 100,2 м², 12/30 этаж",,Дубровка,3 минуты пешком,Москва,ЮВАО,р-н Южнопортовый,Шарикоподшипниковская улица,11С6,37 650 889 ₽,https://www.cian.ru/sale/flat/284213758/,2025,100.0,-1,-1,12,30,Новостройка,Монолитный,-1,"2,85 м",-1,y
4,"4-комн. кв., 85,7 м², 2/14 этаж",,Перерва,6 минут на транспорте,Москва,ЮВАО,р-н Марьино,171,,17 100 000 ₽,https://www.cian.ru/sale/flat/282747814/,1985,85.0,56.0,8.0,2,14,Вторичка,Панельный,1 раздельный,-1,-1,y
4,"4-комн. кв., 115,6 м², 16/25 этаж",Сдача корпуса 3 кв. 2025,Площадь Ильича,10 минут пешком,Москва,ЮВАО,р-н Лефортово,Символ ЖК,,51 199 240 ₽,https://www.cian.ru/sale/flat/288195229/,2025,115.0,58.0,28.0,16,25,Новостройка,"Монолитно-кирпичный, монолитный","2 совмещенных, 1 раздельный","3,1 м",Бизнес,y
4,"4-комн. кв., 96 м², 2/14 этаж",,Жулебино,8 минут пешком,Москва,ЮВАО,р-н Выхино-Жулебино,Жулебинский бульвар,40к1,15 950 000 ₽,https://www.cian.ru/sale/flat/280858548/,1997,96.0,64.0,11.0,2,14,Вторичка,Панельный,1 раздельный,-1,-1,y
4,"4-комн. кв., 109 м², 7/14 этаж",Сдача корпуса 1 кв. 2024,Римская,7 минут пешком,Москва,ЮВАО,р-н Лефортово,Символ ЖК,Искренность кв-л,57 017 900 ₽,https://www.cian.ru/sale/flat/288707698/,2024,109.0,61.0,15.0,7,14,Новостройка,"Монолитно-кирпичный, монолитный","2 совмещенных, 1 раздельный","3,02 м",Бизнес,y
4,"4-комн. кв., 110 м², 12/14 этаж",,Окская,12 минут пешком,Москва,ЮВАО,р-н Рязанский,Зеленодольская улица,11,25 000 000 ₽,https://www.cian.ru/sale/flat/281680667/,1995,110.0,72.0,-1,12,14,Вторичка,Панельный,2 раздельных,"2,7 м",-1,y
