rooms,title,subtitle,subway,dist_to_subway,city,admin_okrug,district,street,home_number,price,link,year_of_construction,total_meters,living_meters,kitchen_meters,floor,floors_count,flat_type,house_type,wc,ceiling,class,processed
3,"3-комн. кв., 61,4 м², 6/30 этаж",,Дубровка,3 минуты пешком,Москва,ЮВАО,р-н Южнопортовый,Шарикоподшипниковская улица,11С6,18 151 506 ₽,https://www.cian.ru/sale/flat/287266784/,2025,61.0,-1,-1,6,30,Новостройка,Монолитный,-1,"2,85 м",-1,y
3,3 ккв  90 кв.м от Застройщика,"3-комн. кв., 90 м², 10/15 этаж",Стахановская,3 минуты пешком,Москва,ЮВАО,р-н Рязанский,Рязанский проспект,6А,29 500 000 ₽,https://www.cian.ru/sale/flat/289139308/,2022,90.0,35.0,33.0,10,15,Вторичка,-1,2 раздельных,"2,85 м",-1,y
3,"Семейная ипотека 0,01%",Сдача корпуса 4 кв. 2025,Кожуховская,9 минут пешком,Москва,ЮВАО,р-н Печатники,Левел Южнопортовая ЖК,к4,18 299 088 ₽,https://www.cian.ru/sale/flat/287499284/,2025,72.0,33.0,19.0,2,24,Новостройка,Монолитный,2 совмещенных,"5,9 м",Комфорт,y
3,"3-комн. кв., 86 м², 19/24 этаж",,Перерва,13 минут пешком,Москва,ЮВАО,р-н Люблино,Люблинская улица,76к4,15 700 000 ₽,https://www.cian.ru/sale/flat/288259573/,2021,86.0,55.0,11.0,19,24,Вторичка,Монолитный,1 раздельный,-1,-1,y
3,"Семейная ипотека 0,01%",Сдача корпуса 4 кв. 2025,Кожуховская,6 минут пешком,Москва,ЮВАО,р-н Печатники,Левел Южнопортовая ЖК,к7,18 324 893 ₽,https://www.cian.ru/sale/flat/284889562/,2025,73.0,28.0,25.0,2,29,Новостройка,Монолитный,2 совмещенных,"2,85 м",Комфорт,y
3,"3-комн. кв., 81,6 м², 16/17 этаж",,Марьино,10 минут пешком,Москва,ЮВАО,р-н Марьино,Батайский проезд,65,16 100 000 ₽,https://www.cian.ru/sale/flat/283689193/,1990,81.0,45.0,10.0,16,17,Вторичка,Монолитный,1 раздельный,"2,64 м",-1,y
3,"Семейная ипотека 0,01%",Сдача корпуса 4 кв. 2025,Кожуховская,7 минут пешком,Москва,ЮВАО,р-н Печатники,Левел Южнопортовая ЖК,к6,18 367 500 ₽,https://www.cian.ru/sale/flat/286643165/,2025,66.0,27.0,25.0,14,14,Новостройка,Монолитный,2 совмещенных,-1,-1,y
3,"3-комн. кв., 86 м², 2/10 этаж",,Братиславская,4 минуты пешком,Москва,ЮВАО,р-н Марьино,Мячковский бульвар,8,22 000 000 ₽,https://www.cian.ru/sale/flat/289160178/,1995,86.0,50.0,11.0,2,10,Вторичка,Панельный,-1,"2,64 м",-1,y
3,"Семейная ипотека 0,01%",Сдача корпуса 4 кв. 2025,Кожуховская,9 минут пешком,Москва,ЮВАО,р-н Печатники,Левел Южнопортовая ЖК,к4,18 736 035 ₽,https://www.cian.ru/sale/flat/284889946/,2025,75.0,51.0,5.0,14,24,Новостройка,Монолитный,"1 совмещенный, 1 раздельный","5,9 м",Комфорт,y
3,"3-комн. кв., 56,5 м², 5/9 этаж",,Лефортово,6 минут пешком,Москва,ЮВАО,р-н Лефортово,Сторожевая улица,22К1,16 300 000 ₽,https://www.cian.ru/sale/flat/286854015/,1970,56.0,41.0,6.0,5,9,Вторичка,Кирпичный,1 раздельный,"2,64 м",-1,y
3,"3-комн. апарт., 99,4 м², 6/13 этаж",Сдача корпуса 3 кв. 2024,Тульская,8 минут пешком,Москва,ЮАО,р-н Даниловский,Подольское шоссе,3,60 956 207 ₽,https://www.cian.ru/sale/flat/286009810/,2024,99.0,64.0,8.0,6,13,Новостройка Апартаменты,Монолитно-кирпичный,3 совмещенных,3 м,Премиум,y
3,"Ключи на руках, готовы к показу","3-комн. кв., 88,34 м², 6/6 этаж",Варшавская,13 минут пешком,Москва,ЮАО,р-н Москворечье-Сабурово,переулок 1-й Котляковский,2Ак3,25 199 000 ₽,https://www.cian.ru/sale/flat/285340195/,2022,88.0,45.0,21.0,6,6,Вторичка,Монолитный,2 раздельных,"2,9 м",-1,y
3,"3-комн. кв., 85,3 м², 5/11 этаж",Секция 1 • Сдача корпуса 4 кв. 2025,Павелецкая,15 минут пешком,Москва,ЮАО,р-н Даниловский,Дербеневская улица,1С6,61 652 366 ₽,https://www.cian.ru/sale/flat/279362239/,2025,85.0,-1,-1,5,11,Новостройка,Монолитный,-1,"3,65 м",-1,y
3,"3-комн. кв., 51,4 м², 4/9 этаж",,Коломенская,9 минут пешком,Москва,ЮАО,р-н Нагатинский затон,Кленовый бульвар,6,15 350 000 ₽,https://www.cian.ru/sale/flat/285496348/,1968,51.0,38.0,6.0,4,9,Вторичка,Панельный,1 раздельный,-1,-1,y
3,"3-комн. кв., 124,95 м², 11/19 этаж",Сдача корпуса 2 кв. 2024,Автозаводская,12 минут пешком,Москва,ЮАО,р-н Даниловский,Г мкр,Форивер ЖК,74 366 279 ₽,https://www.cian.ru/sale/flat/284877001/,2024,124.0,61.0,17.0,11,19,Новостройка,Монолитный,3 совмещенных,3 м,Бизнес,y
3,"3-комн. кв., 66,9 м², 5/16 этаж",,Домодедовская,6 минут пешком,Москва,ЮАО,р-н Орехово-Борисово Южное,улица Генерала Белова,41,17 950 000 ₽,https://www.cian.ru/sale/flat/284747374/,1979,66.0,41.0,9.0,5,16,Вторичка,-1,1 раздельный,"2,5 м",-1,y
3,"3-комн. кв., 88,8 м², 3/20 этаж",Секция 4 • Сдача корпуса 2 кв. 2024,Тульская,13 минут пешком,Москва,ЮАО,р-н Даниловский,Автозаводская улица,26,38 143 063 ₽,https://www.cian.ru/sale/flat/276447128/,2024,88.0,-1,-1,3,20,Новостройка,Монолитно-кирпичный,-1,-1,Бизнес,y
3,3-комн квартира 109 м 33 этаж,"3-комн. кв., 121,3 м², 33/33 этаж",Нагорная,6 минут на транспорте,Москва,ЮАО,р-н Нагатино-Садовники,1-й Нагатинский проезд,11к2,40 950 000 ₽,https://www.cian.ru/sale/flat/280681556/,2013,121.0,68.0,21.0,33,33,Вторичка,Монолитный,2 раздельных,"2,8 м",-1,y
3,"3-комн. кв., 88,4 м², 11/33 этаж",Секция 2 • Сдача корпуса 4 кв. 2023,Коломенская,19 минут пешком,Москва,ЮАО,р-н Нагатино-Садовники,Второй Нагатинский ЖК,4,28 194 903 ₽,https://www.cian.ru/sale/flat/283568054/,2023,88.0,42.0,23.0,11,33,Новостройка,Монолитный,2 совмещенных,"2,68 м",Комфорт,y
3,"3-комн. кв., 51 м², 7/9 этаж",,Домодедовская,7 минут пешком,Москва,ЮАО,р-н Орехово-Борисово Северное,Ореховый бульвар,23К1,10 700 000 ₽,https://www.cian.ru/sale/flat/288305005/,1975,51.0,33.0,6.0,7,9,Вторичка,Панельный,1 раздельный,"2,64 м",-1,y
3,"3-комн. кв., 65 м², 10/26 этаж",Сдача корпуса 2 кв. 2025,Кантемировская,18 минут пешком,Москва,ЮАО,р-н Царицыно,Севанская улица,62С2,15 535 000 ₽,https://www.cian.ru/sale/flat/287274980/,2025,65.0,34.0,12.0,10,26,Новостройка,Монолитный,2 совмещенных,"2,7 м",Бизнес,y
3,Цена ниже чем у застройщика!,"3-комн. кв., 87,5 м², 15/28 этаж",ЗИЛ,6 минут на транспорте,Москва,ЮАО,р-н Даниловский,Шагал ЖК,к1,28 850 000 ₽,https://www.cian.ru/sale/flat/281834912/,2024,87.0,40.0,17.0,15,28,Новостройка,Монолитный,2 совмещенных,-1,-1,y
3,"3-комн. кв., 63 м², 6/32 этаж",Сдача корпуса 2 кв. 2025,Кантемировская,18 минут пешком,Москва,ЮАО,р-н Царицыно,Севанская улица,62С2,15 718 500 ₽,https://www.cian.ru/sale/flat/287274944/,2025,63.0,28.0,12.0,6,32,Новостройка,Монолитный,2 совмещенных,"2,7 м",Бизнес,y
3,"3-комн. кв., 78,2 м², 18/25 этаж",,Зябликово,18 минут пешком,Москва,ЮАО,р-н Орехово-Борисово Южное,Ясеневая улица,12к8,19 500 000 ₽,https://www.cian.ru/sale/flat/285869167/,2021,78.0,52.0,10.0,18,25,Вторичка,Панельный,"1 совмещенный, 1 раздельный","2,75 м",-1,y
3,"3-комн. кв., 71 м², 7/26 этаж",Сдача корпуса 2 кв. 2025,Кантемировская,18 минут пешком,Москва,ЮАО,р-н Царицыно,Севанская улица,62С2,17 402 100 ₽,https://www.cian.ru/sale/flat/284532099/,2025,71.0,36.0,12.0,7,26,Новостройка,Монолитный,"1 совмещенный, 1 раздельный","2,7 м",Бизнес,y
3,"3-комн. кв., 72,4 м², 1/14 этаж",,Чертановская,10 минут пешком,Москва,ЮАО,р-н Нагорный,Ялтинская улица,14,18 900 000 ₽,https://www.cian.ru/sale/flat/282245894/,2002,72.0,43.0,10.0,1,14,Вторичка,-1,1 раздельный,"2,75 м",-1,y
3,"3-комн. кв., 74,8 м², 2/23 этаж",Секция 2 • Сдача корпуса 1 кв. 2024,Кантемировская,20 минут пешком,Москва,ЮАО,р-н Царицыно,Кавказский Бульвар 51 ЖК,1.2,17 879 483 ₽,https://www.cian.ru/sale/flat/270796256/,2024,74.0,33.0,25.0,2,23,Новостройка,Монолитный,2 совмещенных,"2,62 м",Комфорт,y
3,Ипотека от 4%,"3-комн. кв., 100,75 м², 17/23 этаж",Варшавская,11 минут пешком,Москва,ЮАО,р-н Москворечье-Сабурово,переулок 2-й Котляковский,,25 999 000 ₽,https://www.cian.ru/sale/flat/287215204/,2023,100.0,59.0,16.0,17,23,Новостройка,Монолитный,2 совмещенных,-1,-1,y
3,"3-комн. кв., 74,8 м², 3/23 этаж",Секция 3 • Сдача корпуса 1 кв. 2024,Кантемировская,4 минуты на транспорте,Москва,ЮАО,р-н Царицыно,Кавказский Бульвар 51 ЖК,1.3,18 280 259 ₽,https://www.cian.ru/sale/flat/275020664/,2024,74.0,33.0,25.0,3,23,Новостройка,Монолитный,2 совмещенных,"2,62 м",Комфорт,y
3,"3-комн. кв., 82,8 м², 10/28 этаж",,Серпуховская,17 минут пешком,Москва,ЮАО,р-н Даниловский,Дубининская улица,59к1,36 499 999 ₽,https://www.cian.ru/sale/flat/286529327/,2023,82.0,54.0,12.0,10,28,Новостройка,Монолитный,2 раздельных,"3,2 м",-1,y
3,"3-комн. кв., 72,6 м², 2/33 этаж",Секция 2 • Сдача корпуса 1 кв. 2025,Коломенская,19 минут пешком,Москва,ЮАО,р-н Нагатино-Садовники,Второй Нагатинский ЖК,6,19 387 386 ₽,https://www.cian.ru/sale/flat/284096018/,2025,72.0,32.0,26.0,2,33,Новостройка,Монолитный,2 совмещенных,"2,62 м",Комфорт,y
3,"3-комн. кв., 67 м², 17/25 этаж",,Нагорная,4 минуты пешком,Москва,ЮАО,р-н Нагорный,Электролитный проезд,9к2,25 900 000 ₽,https://www.cian.ru/sale/flat/275019798/,2023,67.0,-1,-1,17,25,Новостройка,Монолитный,-1,-1,-1,y
3,"3-комн. кв., 86,46 м², 2/9 этаж",Секция 1 • Сдача корпуса 1 кв. 2024,Красный Строитель,5 минут пешком,Москва,ЮАО,р-н Чертаново Южное,Ютаново ЖК,3,19 529 049 ₽,https://www.cian.ru/sale/flat/273746871/,2024,86.0,43.0,20.0,2,9,Новостройка,Монолитный,2 совмещенных,"2,68 м",Комфорт,y
3,"3-комн. кв., 80 м², 4/5 этаж",,Автозаводская,7 минут пешком,Москва,ЮАО,р-н Даниловский,улица Лобанова,4,26 500 000 ₽,https://www.cian.ru/sale/flat/288723035/,1957,80.0,50.0,10.0,4,5,Вторичка,Кирпичный,"1 совмещенный, 1 раздельный","3,1 м",-1,y
3,"3-комн. кв., 86,46 м², 2/9 этаж",Секция 1 • Сдача корпуса 1 кв. 2024,Красный Строитель,5 минут пешком,Москва,ЮАО,р-н Чертаново Южное,Ютаново ЖК,7,19 503 922 ₽,https://www.cian.ru/sale/flat/271410611/,2024,86.0,43.0,20.0,2,9,Новостройка,Монолитный,2 совмещенных,"2,68 м",Комфорт,y
3,Зиларт 3-евро,"3-комн. кв., 65,3 м², 5/14 этаж",Автозаводская,3 минуты на транспорте,Москва,ЮАО,р-н Даниловский,улица Архитектора Щусева,14,24 500 000 ₽,https://www.cian.ru/sale/flat/278208115/,2023,65.0,-1,-1,5,14,Новостройка,Монолитный,"1 совмещенный, 1 раздельный",-1,-1,y
3,"3-комн. кв., 80,8 м², 4/33 этаж",Секция 1 • Сдача корпуса 1 кв. 2024,Кантемировская,20 минут пешком,Москва,ЮАО,р-н Царицыно,Кавказский Бульвар 51 ЖК,1.1,19 489 574 ₽,https://www.cian.ru/sale/flat/279627287/,2024,80.0,33.0,30.0,4,33,Новостройка,Монолитный,2 совмещенных,"2,62 м",Комфорт,y
3,Лучшая планировка!! Без обрем!!,"3-комн. кв., 87,3 м², 2/8 этаж",Технопарк,12 минут пешком,Москва,ЮАО,р-н Даниловский,проспект Лихачева,20,29 400 000 ₽,https://www.cian.ru/sale/flat/285385675/,2022,87.0,51.0,14.0,2,8,Вторичка,-1,2 совмещенных,"3,1 м",-1,y
3,"3-комн. кв., 69,6 м², 18/23 этаж",Секция 3 • Сдача корпуса 4 кв. 2023,Бунинская аллея,12 минут пешком,Москва,ЮЗАО,р-н Южное Бутово,Южные Сады ЖК,к1.3,17 931 824 ₽,https://www.cian.ru/sale/flat/273053964/,2023,69.0,35.0,14.0,18,23,Новостройка,Монолитный,"1 совмещенный, 1 раздельный","2,99 м",Комфорт,y
3,"3-комн. кв., 78,7 м², 42/47 этаж",,Калужская,17 минут пешком,Москва,ЮЗАО,р-н Обручевский,улица Академика Волгина,8,32 200 000 ₽,https://www.cian.ru/sale/flat/289026342/,2023,78.0,-1,11.0,42,47,Новостройка,Монолитный,2 совмещенных,-1,-1,y
3,"3-комн. апарт., 65,19 м², 18/30 этаж",Секция 4 • Сдача корпуса 4 кв. 2024,Воронцовская,8 минут пешком,Москва,ЮЗАО,р-н Черемушки,улица Наметкина,10Д,18 218 700 ₽,https://www.cian.ru/sale/flat/283149328/,2024,65.0,39.0,-1,18,30,Новостройка Апартаменты,Монолитный,-1,-1,Комфорт,y
3,"3-комн. кв., 99 м², 5/47 этаж",,Калужская,17 минут пешком,Москва,ЮЗАО,р-н Обручевский,Архитектор ЖК,,41 300 000 ₽,https://www.cian.ru/sale/flat/287579202/,2023,99.0,41.0,25.0,5,47,Новостройка,Монолитный,"3 совмещенных, 3 раздельных","3,2 м",-1,y
3,"3-комн. кв., 75,7 м², 20/30 этаж",Секция 2 • Сдача корпуса 2 кв. 2025,Бунинская аллея,15 минут пешком,Москва,ЮЗАО,р-н Южное Бутово,Южные Сады ЖК,,18 139 781 ₽,https://www.cian.ru/sale/flat/274079297/,2025,75.0,43.0,12.0,20,30,Новостройка,Монолитный,2 совмещенных,"2,87 м",Комфорт,y
3,"3-комн. кв., 56,6 м², 2/9 этаж",,Тёплый Стан,4 минуты на транспорте,Москва,ЮЗАО,р-н Теплый Стан,улица Теплый Стан,14/2,16 000 000 ₽,https://www.cian.ru/sale/flat/289108382/,1975,56.0,37.0,5.0,2,9,Вторичка,-1,1 раздельный,"2,7 м",-1,y
3,"3-комн. кв., 87 м², 2/21 этаж",Секция 1 • Сдача корпуса 4 кв. 2023,Бунинская аллея,13 минут пешком,Москва,ЮЗАО,р-н Южное Бутово,Южные Сады ЖК,к1.2,18 685 573 ₽,https://www.cian.ru/sale/flat/273054047/,2023,87.0,41.0,20.0,2,21,Новостройка,Монолитный,"2 совмещенных, 1 раздельный","2,99 м",Комфорт,y
3,"Виды на лес, дом 1998 г., ремонт","3-комн. кв., 78,4 м², 15/17 этаж",Ясенево,14 минут пешком,Москва,ЮЗАО,р-н Ясенево,Вильнюсская улица,13,19 700 000 ₽,https://www.cian.ru/sale/flat/280121050/,1997,78.0,46.0,10.0,15,17,Вторичка,Панельный,1 совмещенный,"2,64 м",-1,y
3,"3-комн. кв., 69,6 м², 19/21 этаж",Секция 1 • Сдача корпуса 4 кв. 2023,Бунинская аллея,13 минут пешком,Москва,ЮЗАО,р-н Южное Бутово,Южные Сады ЖК,к1.1,19 580 936 ₽,https://www.cian.ru/sale/flat/273054059/,2023,69.0,35.0,14.0,19,21,Новостройка,Монолитный,"1 совмещенный, 1 раздельный","2,99 м",Комфорт,y
3,"3-комн. кв., 83 м², 2/9 этаж",,Улица Горчакова,13 минут пешком,Москва,ЮЗАО,р-н Южное Бутово,Чечерский проезд,38,15 600 000 ₽,https://www.cian.ru/sale/flat/287910559/,1997,83.0,50.0,9.0,2,9,Вторичка,Монолитный,1 раздельный,"2,64 м",-1,y
3,"3-комн. апарт., 68,1 м², 2/29 этаж",Сдача корпуса 4 кв. 2025,Новые Черёмушки,11 минут пешком,Москва,ЮЗАО,р-н Черемушки,улица Наметкина,вл10,19 599 180 ₽,https://www.cian.ru/sale/flat/286346536/,2025,68.0,58.0,4.0,2,29,Новостройка Апартаменты,Монолитный,-1,"3,1 м",Бизнес,y
3,"3-комн. кв., 85 м², 5/16 этаж",,Каховская,11 минут пешком,Москва,ЮЗАО,р-н Зюзино,Одесская улица,22К3,22 890 000 ₽,https://www.cian.ru/sale/flat/287451786/,1998,85.0,48.0,10.0,5,16,Вторичка,Монолитный,1 раздельный,-1,-1,y
3,"3-комн. кв., 69,5 м², 22/23 этаж",Секция 5 • Сдача корпуса 4 кв. 2023,Бунинская аллея,15 минут пешком,Москва,ЮЗАО,р-н Южное Бутово,Южные Сады ЖК,к1.5,20 058 237 ₽,https://www.cian.ru/sale/flat/273354175/,2023,69.0,35.0,14.0,22,23,Новостройка,Монолитный,"1 совмещенный, 1 раздельный","2,99 м",Комфорт,y
3,"3-комн. кв., 75 м², 15/17 этаж",,Академическая,2 минуты пешком,Москва,ЮЗАО,р-н Академический,Профсоюзная улица,8К2,27 500 000 ₽,https://www.cian.ru/sale/flat/288352122/,1975,75.0,46.0,11.0,15,17,Вторичка,Панельный,1 раздельный,-1,-1,y
3,"3-комн. апарт., 67,3 м², 3/29 этаж",Сдача корпуса 4 кв. 2025,Новые Черёмушки,11 минут пешком,Москва,ЮЗАО,р-н Черемушки,улица Наметкина,вл10,20 075 590 ₽,https://www.cian.ru/sale/flat/286346740/,2025,67.0,49.0,12.0,3,29,Новостройка Апартаменты,Монолитный,-1,"3,1 м",Бизнес,y
3,Цена ниже рыночной,"3-комн. кв., 69 м², 3/8 этаж",Новаторская,15 минут пешком,Москва,ЮЗАО,р-н Ломоносовский,Ленинский проспект,87,22 700 000 ₽,https://www.cian.ru/sale/flat/288616578/,1960,69.0,45.0,10.0,3,8,Вторичка,Кирпичный,1 раздельный,"2,8 м",-1,y
3,"3-комн. кв., 89,9 м², 2/23 этаж",Секция 3 • Сдача корпуса 4 кв. 2023,Бунинская аллея,12 минут пешком,Москва,ЮЗАО,р-н Южное Бутово,Южные Сады ЖК,к1.3,20 498 520 ₽,https://www.cian.ru/sale/flat/273053994/,2023,89.0,35.0,17.0,2,23,Новостройка,Монолитный,2 совмещенных,"2,99 м",Комфорт,y
3,Свободная продажа.,"3-комн. кв., 78,4 м², 3/8 этаж",Университет,9 минут пешком,Москва,ЮЗАО,р-н Гагаринский,Молодежная улица,3,34 000 000 ₽,https://www.cian.ru/sale/flat/288656176/,1958,78.0,53.0,10.0,3,8,Вторичка,Кирпичный,1 совмещенный,3 м,-1,y
3,"3-комн. апарт., 73,13 м², 22/30 этаж",Секция 2 • Сдача корпуса 4 кв. 2024,Воронцовская,8 минут пешком,Москва,ЮЗАО,р-н Черемушки,улица Наметкина,10Д,20 422 800 ₽,https://www.cian.ru/sale/flat/283149435/,2024,73.0,43.0,-1,22,30,Новостройка Апартаменты,Монолитный,-1,-1,Комфорт,y
3,"3-комн. кв., 117,9 м², 22/25 этаж",,Новаторская,10 минут пешком,Москва,ЮЗАО,р-н Обручевский,Ленинский проспект,105к3,42 000 000 ₽,https://www.cian.ru/sale/flat/287291472/,2008,117.0,54.0,19.0,22,25,Вторичка,Монолитный,2 совмещенных,3 м,-1,y
3,"3-комн. апарт., 71,6 м², 2/29 этаж",Сдача корпуса 4 кв. 2025,Новые Черёмушки,11 минут пешком,Москва,ЮЗАО,р-н Черемушки,улица Наметкина,вл10,20 477 600 ₽,https://www.cian.ru/sale/flat/286346544/,2025,71.0,57.0,9.0,2,29,Новостройка Апартаменты,Монолитный,-1,"3,1 м",Бизнес,y
3,"3-комн. кв., 80,2 м², 7/8 этаж",,Университет,4 минуты пешком,Москва,ЮЗАО,р-н Гагаринский,улица Строителей,6К3,39 500 000 ₽,https://www.cian.ru/sale/flat/284314370/,1953,80.0,55.0,9.0,7,8,Вторичка,Кирпичный,"1 совмещенный, 1 раздельный",-1,-1,y
3,"3-комн. апарт., 73,4 м², 2/29 этаж",Сдача корпуса 4 кв. 2025,Новые Черёмушки,11 минут пешком,Москва,ЮЗАО,р-н Черемушки,улица Наметкина,вл10,20 794 220 ₽,https://www.cian.ru/sale/flat/286347145/,2025,73.0,51.0,16.0,2,29,Новостройка Апартаменты,Монолитный,-1,"3,1 м",Бизнес,y
3,Лучшее предложение района !,"3-комн. кв., 70 м², 3/14 этаж",Бунинская аллея,15 минут пешком,Москва,ЮЗАО,р-н Южное Бутово,Остафьевская улица,8,14 840 000 ₽,https://www.cian.ru/sale/flat/287642980/,2007,70.0,44.0,9.0,3,14,Вторичка,Монолитный,1 раздельный,3 м,-1,y
3,"3-комн. кв., 64,1 м², 3/34 этаж",Секция 5 • Сдача корпуса 3 кв. 2025,Калужская,8 минут пешком,Москва,ЮЗАО,р-н Обручевский,Эвер ЖК,,22 518 330 ₽,https://www.cian.ru/sale/flat/279330856/,2025,64.0,-1,-1,3,34,Новостройка,Монолитный,-1,-1,Бизнес,y
3,"3-комн. кв., 58,4 м², 9/9 этаж",,Беляево,14 минут пешком,Москва,ЮЗАО,р-н Коньково,улица Бутлерова,4К3,15 950 000 ₽,https://www.cian.ru/sale/flat/286549743/,1967,58.0,44.0,6.0,9,9,Вторичка,Панельный,1 совмещенный,"2,6 м",-1,y
3,"3-комн. апарт., 79,2 м², 3/29 этаж",Сдача корпуса 4 кв. 2025,Новые Черёмушки,11 минут пешком,Москва,ЮЗАО,р-н Черемушки,улица Наметкина,вл10,22 762 080 ₽,https://www.cian.ru/sale/flat/286346732/,2025,79.0,64.0,9.0,3,29,Новостройка Апартаменты,Монолитный,-1,"3,1 м",Бизнес,y
3,"3-комн. кв., 74,4 м², 12/17 этаж",,Щербинка,13 минут на транспорте,Москва,ЮЗАО,р-н Южное Бутово,11,,15 250 000 ₽,https://www.cian.ru/sale/flat/286589767/,1996,74.0,43.0,10.0,12,17,Вторичка,Панельный,1 раздельный,-1,-1,y
3,"3-комн. кв., 62,7 м², 2/33 этаж",Секция 3 • Сдача корпуса 1 кв. 2024,Крылатское,10 минут пешком,Москва,ЗАО,р-н Кунцево,улица Академика Павлова,56,26 147 508 ₽,https://www.cian.ru/sale/flat/272669228/,2024,62.0,34.0,12.0,2,33,Новостройка,Монолитный,2 совмещенных,"2,68 м",Комфорт,y
3,Лучшее предложение в ЖК!,"3-комн. кв., 103,16 м², 27/30 этаж",Давыдково,18 минут пешком,Москва,ЗАО,р-н Можайский,улица Петра Алексеева,12к6,26 800 000 ₽,https://www.cian.ru/sale/flat/288811323/,-1,103.0,57.0,22.0,27,30,Вторичка,Монолитный,2 раздельных,"3,1 м",-1,y
3,"3-комн. кв., 71,2 м², 6/17 этаж",Секция 3 • Сдача корпуса 4 кв. 2024,Давыдково,5 минут на транспорте,Москва,ЗАО,р-н Очаково-Матвеевское,Новое Очаково ЖК,к1.3,17 560 670 ₽,https://www.cian.ru/sale/flat/288065103/,2024,71.0,37.0,19.0,6,17,Новостройка,Монолитный,2 совмещенных,"2,68 м",Комфорт,y
3,"3-комн. кв., 72,4 м², 3/5 этаж",,Студенческая,7 минут пешком,Москва,ЗАО,р-н Дорогомилово,Студенческая улица,28К3,31 600 000 ₽,https://www.cian.ru/sale/flat/288730376/,1930,72.0,48.0,10.0,3,5,Вторичка,-1,2 раздельных,-1,-1,y
3,"3-комн. кв., 71,9 м², 10/33 этаж",Секция 1 • Сдача корпуса 4 кв. 2024,Давыдково,5 минут на транспорте,Москва,ЗАО,р-н Очаково-Матвеевское,Новое Очаково ЖК,к1.1,17 667 307 ₽,https://www.cian.ru/sale/flat/288566210/,2024,71.0,33.0,21.0,10,33,Новостройка,Монолитный,2 совмещенных,"2,68 м",Комфорт,y
3,"3-комн. кв., 76 м², 22/41 этаж",,Воробьёвы горы,4 минуты на транспорте,Москва,ЗАО,р-н Раменки,1-й Сетуньский проезд,вл8,34 000 000 ₽,https://www.cian.ru/sale/flat/288306458/,2023,76.0,-1,-1,22,41,Новостройка,Монолитный,"1 совмещенный, 1 раздельный",-1,-1,y
3,"3-комн. кв., 61,36 м², 4/34 этаж",Секция 7 • Сдача корпуса 4 кв. 2024,Аминьевская,11 минут пешком,Москва,ЗАО,р-н Очаково-Матвеевское,Матвеевский Парк ЖК,к1.5,18 777 533 ₽,https://www.cian.ru/sale/flat/284563800/,2024,61.0,38.0,7.0,4,34,Новостройка,Монолитный,2 совмещенных,"2,62 м",Комфорт,y
3,"Роскошный интерьер, виды на Сити","3-комн. кв., 78 м², 3/10 этаж",Киевская,3 минуты на транспорте,Москва,ЗАО,р-н Дорогомилово,Кутузовский проспект,10,45 000 000 ₽,https://www.cian.ru/sale/flat/282956615/,1956,78.0,32.0,9.0,3,10,Вторичка,Кирпичный,1 совмещенный,"3,1 м",-1,y
3,"3-комн. кв., 71,9 м², 18/33 этаж",Сдача корпуса 4 кв. 2024,Давыдково,5 минут на транспорте,Москва,ЗАО,р-н Очаково-Матвеевское,Новое Очаково ЖК,к1.4,18 656 220 ₽,https://www.cian.ru/sale/flat/286097144/,2024,71.0,33.0,21.0,18,33,Новостройка,Монолитный,2 совмещенных,"2,68 м",-1,y
3,Пентхаус с террасой и камином,"3-комн. кв., 170,91 м², 22/22 этаж",Минская,7 минут на транспорте,Москва,ЗАО,р-н Очаково-Матвеевское,Нежинская улица,3А,105 000 000 ₽,https://www.cian.ru/sale/flat/287970441/,2021,170.0,121.0,18.0,22,22,Вторичка Пентхаус,Монолитный,"1 совмещенный, 2 раздельных","4,3 м",-1,y
3,"3-комн. кв., 76,4 м², 12/33 этаж",Секция 5 • Сдача корпуса 4 кв. 2024,Давыдково,5 минут на транспорте,Москва,ЗАО,р-н Очаково-Матвеевское,Новое Очаково ЖК,к1.5,18 903 359 ₽,https://www.cian.ru/sale/flat/286097044/,2024,76.0,34.0,20.0,12,33,Новостройка,Монолитный,2 совмещенных,"2,68 м",Комфорт,y
3,Видовая квартира с отделкой,"3-комн. кв., 110 м², 19/21 этаж",Раменки,11 минут пешком,Москва,ЗАО,р-н Раменки,Мосфильмовская улица,88к4с2,65 000 000 ₽,https://www.cian.ru/sale/flat/277710345/,2015,110.0,79.0,11.0,19,21,Вторичка,Монолитно-кирпичный,2 совмещенных,"3,1 м",-1,y
3,"3-комн. кв., 71,83 м², 6/33 этаж",Сдача корпуса 4 кв. 2024,Аминьевская,3 минуты пешком,Москва,ЗАО,р-н Очаково-Матвеевское,Матвеевский Парк ЖК,к13,20 604 169 ₽,https://www.cian.ru/sale/flat/286097570/,2024,71.0,34.0,16.0,6,33,Новостройка,Монолитный,2 совмещенных,"2,6 м",Комфорт,y
3,Лучшее предложение по ЗАО!,"3-комн. кв., 77,4 м², 12/17 этаж",Озёрная,6 минут пешком,Москва,ЗАО,р-н Тропарево-Никулино,Никулинская улица,23К3,18 999 999 ₽,https://www.cian.ru/sale/flat/286767544/,1993,77.0,46.0,10.0,12,17,Вторичка,Панельный,1 раздельный,"2,75 м",-1,y
