rooms,title,subtitle,subway,dist_to_subway,city,admin_okrug,district,street,home_number,price,link,year_of_construction,total_meters,living_meters,kitchen_meters,floor,floors_count,flat_type,house_type,wc,ceiling,class,processed
2,"2-комн. кв., 43 м², 3/5 этаж",,Перово,10 минут пешком,Москва,ВАО,р-н Новогиреево,Кусковская улица,35К1,11 100 000 ₽,https://www.cian.ru/sale/flat/288636808/,1963,43.0,33.0,6.0,3,5,Вторичка,Кирпичный,1 совмещенный,"2,77 м",-1,y
2,"2-комн. кв., 41,4 м², 15/29 этаж",Сдача корпуса 4 кв. 2023,Бульвар Рокоссовского,4 минуты пешком,Москва,ВАО,р-н Богородское,Открытое шоссе,14Д,14 908 610 ₽,https://www.cian.ru/sale/flat/286088636/,2023,41.0,21.0,6.0,15,29,Новостройка,Монолитно-кирпичный,1 совмещенный,3 м,Бизнес,y
2,"Отличная квартира, заезжай и живи","2-комн. кв., 45,2 м², 2/14 этаж",Измайловская,2 минуты пешком,Москва,ВАО,р-н Измайлово,Измайловский проспект,61,12 900 000 ₽,https://www.cian.ru/sale/flat/288851626/,1972,45.0,25.0,8.0,2,14,Вторичка,Кирпичный,1 совмещенный,"2,64 м",-1,y
2,"2-комн. кв., 58,4 м², 2/33 этаж",Секция 5 • Сдача корпуса 2 кв. 2025,Черкизовская,12 минут пешком,Москва,ВАО,р-н Гольяново,Амурский парк ЖК,1.5,14 880 320 ₽,https://www.cian.ru/sale/flat/278639132/,2025,58.0,22.0,21.0,2,33,Новостройка,Монолитный,2 совмещенных,"2,62 м",Комфорт,y
2,"2-комн. кв., 34,1 м², 6/9 этаж",,Измайлово,4 минуты пешком,Москва,ВАО,р-н Соколиная гора,Лечебная улица,16,9 500 000 ₽,https://www.cian.ru/sale/flat/288850525/,1966,34.0,20.0,6.0,6,9,Вторичка,Кирпичный,1 совмещенный,-1,-1,y
2,"2-комн. кв., 58,3 м², 2/28 этаж",Секция 4 • Сдача корпуса 2 кв. 2025,Черкизовская,8 минут пешком,Москва,ВАО,р-н Гольяново,Амурский парк ЖК,1.4,14 931 459 ₽,https://www.cian.ru/sale/flat/278118228/,2025,58.0,22.0,21.0,2,28,Новостройка,Монолитный,2 совмещенных,"2,62 м",Комфорт,y
2,Лучшее предложение!,"2-комн. кв., 55 м², 7/17 этаж",Ухтомская,9 минут на транспорте,Москва,ВАО,р-н Косино-Ухтомский,34,,13 500 000 ₽,https://www.cian.ru/sale/flat/289188663/,2007,55.0,30.0,9.0,7,17,Вторичка,Панельный,1 раздельный,"2,75 м",-1,y
2,"2-комн. кв., 51,7 м², 17/33 этаж",Секция 1 • Сдача корпуса 4 кв. 2024,Бульвар Рокоссовского,10 минут пешком,Москва,ВАО,р-н Метрогородок,Лосиноостровский Парк ЖК,к2/1,15 198 180 ₽,https://www.cian.ru/sale/flat/286291610/,2024,51.0,23.0,16.0,17,33,Новостройка,Монолитный,2 совмещенных,"2,62 м",Комфорт,y
2,"2-комн. кв., 40 м², 7/9 этаж",,Новогиреево,17 минут пешком,Москва,ВАО,р-н Ивановское,улица Молостовых,11К6,9 700 000 ₽,https://www.cian.ru/sale/flat/287409148/,1971,40.0,26.0,6.0,7,9,Вторичка,Кирпичный,1 раздельный,"2,64 м",-1,y
2,"2-комн. кв., 46,16 м², 2/33 этаж",Секция 1 • Сдача корпуса 4 кв. 2023,Бульвар Рокоссовского,7 минут пешком,Москва,ВАО,р-н Метрогородок,Лосиноостровский Парк ЖК,к1/1,15 333 418 ₽,https://www.cian.ru/sale/flat/270786524/,2023,46.0,21.0,17.0,2,33,Новостройка,Монолитный,1 раздельный,"2,6 м",Комфорт,y
2,"2-комн. кв., 45 м², 3/14 этаж",,Выхино,20 минут пешком,Москва,ВАО,р-н Вешняки,Косинская улица,16К2,9 300 000 ₽,https://www.cian.ru/sale/flat/286006400/,1973,45.0,30.0,6.0,3,14,Вторичка,Панельный,1 совмещенный,-1,-1,y
2,"2-комн. кв., 54,3 м², 6/17 этаж",Секция 1 • Сдача корпуса 4 кв. 2024,Бульвар Рокоссовского,12 минут пешком,Москва,ВАО,р-н Метрогородок,Лосиноостровский Парк ЖК,к2/4,15 339 750 ₽,https://www.cian.ru/sale/flat/288384996/,2024,54.0,23.0,17.0,6,17,Новостройка,Монолитный,2 совмещенных,"2,62 м",Комфорт,y
2,Просторная! Лучшая цена по району,"2-комн. кв., 86,6 м², 3/7 этаж",Первомайская,6 минут на транспорте,Москва,ВАО,р-н Ивановское,улица Чечулина,11К2,26 500 000 ₽,https://www.cian.ru/sale/flat/275975940/,2006,86.0,-1,25.0,3,7,Вторичка,Монолитный,1 совмещенный,-1,-1,y
2,"2-комн. кв., 63,7 м², 11/33 этаж",Секция 1 • Сдача корпуса 4 кв. 2024,Бульвар Рокоссовского,3 минуты на транспорте,Москва,ВАО,р-н Метрогородок,Открытый Парк ЖК,к1/4,15 523 385 ₽,https://www.cian.ru/sale/flat/289019206/,2024,63.0,21.0,23.0,11,33,Новостройка,Монолитный,2 совмещенных,"2,72 м",Комфорт,y
2,"2-комн. кв., 44,5 м², 7/9 этаж",,Первомайская,6 минут на транспорте,Москва,ВАО,р-н Гольяново,Хабаровская улица,17/13,9 250 000 ₽,https://www.cian.ru/sale/flat/269452712/,1969,44.0,28.0,6.0,7,9,Вторичка,Панельный,1 раздельный,"2,64 м",-1,y
2,"2-комн. кв., 58,4 м², 2/28 этаж",Секция 2 • Сдача корпуса 2 кв. 2025,Черкизовская,9 минут пешком,Москва,ВАО,р-н Гольяново,Амурский парк ЖК,1.2,15 542 579 ₽,https://www.cian.ru/sale/flat/287053655/,2025,58.0,22.0,21.0,2,28,Новостройка,Монолитный,2 совмещенных,"2,62 м",Комфорт,y
2,"2-комн. кв., 50,6 м², 3/16 этаж",,Новогиреево,18 минут пешком,Москва,ВАО,р-н Вешняки,Кетчерская улица,12,11 550 000 ₽,https://www.cian.ru/sale/flat/285389695/,1979,50.0,28.0,11.0,3,16,Вторичка,Панельный,1 раздельный,-1,-1,y
2,"2-комн. кв., 34,13 м², 10/29 этаж",Сдача корпуса 4 кв. 2023,Бульвар Рокоссовского,4 минуты пешком,Москва,ВАО,р-н Богородское,Открытое шоссе,14Д,15 699 800 ₽,https://www.cian.ru/sale/flat/286088548/,2023,34.0,18.0,5.0,10,29,Новостройка,Монолитно-кирпичный,1 совмещенный,3 м,Бизнес,y
2,Отличное предложение для вас!,"2-комн. кв., 39,2 м², 12/12 этаж",Новогиреево,3 минуты пешком,Москва,ВАО,р-н Новогиреево,Свободный проспект,16,10 700 000 ₽,https://www.cian.ru/sale/flat/285016709/,1968,39.0,22.0,6.0,12,12,Вторичка,Блочный,1 раздельный,"2,5 м",-1,y
2,"2-комн. кв., 36,33 м², 15/29 этаж",Сдача корпуса 4 кв. 2023,Бульвар Рокоссовского,4 минуты пешком,Москва,ВАО,р-н Богородское,Открытое шоссе,14Д,15 800 000 ₽,https://www.cian.ru/sale/flat/286088637/,2023,36.0,18.0,5.0,15,29,Новостройка,Монолитно-кирпичный,1 раздельный,3 м,Бизнес,y
2,"2-комн. кв., 45 м², 6/9 этаж",,Выхино,18 минут пешком,Москва,ВАО,р-н Вешняки,Вешняковская улица,27К1,11 000 000 ₽,https://www.cian.ru/sale/flat/288913753/,1971,45.0,28.0,6.0,6,9,Вторичка,Панельный,1 раздельный,"2,6 м",-1,y
2,"2-комн. кв., 48,55 м², 33/33 этаж",Секция 1 • Сдача корпуса 4 кв. 2023,Бульвар Рокоссовского,11 минут пешком,Москва,ВАО,р-н Метрогородок,Лосиноостровский Парк ЖК,к1/2,16 026 721 ₽,https://www.cian.ru/sale/flat/288566685/,2023,48.0,22.0,16.0,33,33,Новостройка,Монолитный,1 раздельный,"2,6 м",Комфорт,y
2,"2-комн. кв., 61 м², 11/24 этаж",,Шоссе Энтузиастов,10 минут пешком,Москва,ВАО,р-н Соколиная гора,проспект Буденного,51к1,18 000 000 ₽,https://www.cian.ru/sale/flat/287527108/,2017,61.0,34.0,11.0,11,24,Вторичка,Монолитный,1 раздельный,-1,-1,y
2,"2-комн. кв., 32,5 м², 12/17 этаж",Секция 1 • Сдача корпуса 4 кв. 2024,Текстильщики,16 минут пешком,Москва,ЮВАО,р-н Текстильщики,Юго-Восточный ао,Волжский Парк ЖК,9 082 211 ₽,https://www.cian.ru/sale/flat/277941206/,2024,32.0,20.0,4.0,12,17,Новостройка,Монолитный,1 совмещенный,"2,62 м",Комфорт,y
2,"2-комн. кв., 43,5 м², 7/9 этаж",,Юго-Восточная,16 минут пешком,Москва,ЮВАО,р-н Выхино-Жулебино,Волгоградский проспект,160К1,11 290 000 ₽,https://www.cian.ru/sale/flat/287954550/,1969,43.0,27.0,6.0,7,9,Вторичка,-1,1 раздельный,-1,-1,y
2,"2-комн. кв., 39,75 м², 2/25 этаж",,Перерва,18 минут пешком,Москва,ЮВАО,р-н Люблино,Юго-Восточный ао,Светлый Мир Станция Л ЖК,9 068 963 ₽,https://www.cian.ru/sale/flat/283051559/,2024,39.0,-1,-1,2,25,Новостройка,Монолитный,-1,"2,66 м",-1,y
2,"2-комн. кв., 50,2 м², 13/22 этаж",,Печатники,5 минут пешком,Москва,ЮВАО,р-н Печатники,улица Полбина,10,15 900 000 ₽,https://www.cian.ru/sale/flat/287400361/,1984,50.0,29.0,8.0,13,22,Вторичка,-1,1 совмещенный,-1,-1,y
2,"2-комн. кв., 40,02 м², 2/25 этаж",,Перерва,16 минут пешком,Москва,ЮВАО,р-н Люблино,Юго-Восточный ао,Светлый Мир Станция Л ЖК,9 130 563 ₽,https://www.cian.ru/sale/flat/288409398/,2024,40.0,-1,-1,2,25,Новостройка,Монолитный,-1,"2,66 м",-1,y
2,"2-комн. кв., 49,57 м², 4/14 этаж",,Калитники,10 минут пешком,Москва,ЮВАО,р-н Нижегородский,Нижегородская улица,74,15 180 000 ₽,https://www.cian.ru/sale/flat/278001710/,2022,49.0,30.0,7.0,4,14,Вторичка,Блочный,1 совмещенный,"2,7 м",-1,y
2,"2-комн. кв., 32,5 м², 2/24 этаж",Секция 1 • Сдача корпуса 4 кв. 2024,Текстильщики,17 минут пешком,Москва,ЮВАО,р-н Текстильщики,Юго-Восточный ао,Волжский Парк ЖК,9 184 481 ₽,https://www.cian.ru/sale/flat/278639028/,2024,32.0,20.0,5.0,2,24,Новостройка,Монолитный,1 совмещенный,"2,62 м",Комфорт,y
2,"2-комн. квартира, 68,2 м²","2-комн. кв., 68,2 м², 7/8 этаж",Дубровка,4 минуты на транспорте,Москва,ЮВАО,р-н Южнопортовый,Волгоградский проспект,32К3,22 000 000 ₽,https://www.cian.ru/sale/flat/282382538/,2022,68.0,25.0,27.0,7,8,Новостройка,Монолитный,2 совмещенных,-1,-1,y
2,"2-комн. кв., 32,46 м², 2/33 этаж",Секция 2 • Сдача корпуса 4 кв. 2024,Нижегородская,7 минут пешком,Москва,ЮВАО,р-н Нижегородский,Перовское 2 ЖК,3.2,9 632 326 ₽,https://www.cian.ru/sale/flat/278638191/,2024,32.0,19.0,6.0,2,33,Новостройка,"Панельный, монолитный",1 совмещенный,"2,62 м",Комфорт,y
2,2-к квартира в ЖК Люблинский Парк,"2-комн. кв., 65,6 м², 20/25 этаж",Братиславская,18 минут пешком,Москва,ЮВАО,р-н Люблино,Люблинская улица,80к3,16 200 000 ₽,https://www.cian.ru/sale/flat/284064143/,2022,65.0,28.0,11.0,20,25,Вторичка,Панельный,2 раздельных,-1,-1,y
2,"2-комн. кв., 32,51 м², 19/26 этаж",Секция 1 • Сдача корпуса 4 кв. 2024,Нижегородская,7 минут пешком,Москва,ЮВАО,р-н Нижегородский,Перовское 2 ЖК,3.1,9 637 570 ₽,https://www.cian.ru/sale/flat/286290022/,2024,32.0,19.0,6.0,19,26,Новостройка,"Панельный, монолитный",1 совмещенный,"2,62 м",Комфорт,y
2,Срочно! Показ в любой день,"2-комн. кв., 45 м², 1/9 этаж",Юго-Восточная,16 минут пешком,Москва,ЮВАО,р-н Выхино-Жулебино,Ферганский проезд,7К1,7 999 990 ₽,https://www.cian.ru/sale/flat/289071266/,1969,45.0,-1,7.0,1,9,Вторичка,-1,1 совмещенный,"2,64 м",-1,y
2,"2-комн. кв., 42,17 м², 2/25 этаж",,Марьино,3 минуты на транспорте,Москва,ЮВАО,р-н Люблино,Юго-Восточный ао,Светлый Мир Станция Л ЖК,9 621 086 ₽,https://www.cian.ru/sale/flat/283056997/,2024,42.0,-1,-1,2,25,Новостройка,Монолитный,-1,3 м,-1,y
2,Лучшее предложение!,"2-комн. кв., 55,3 м², 18/30 этаж",Дубровка,7 минут пешком,Москва,ЮВАО,р-н Южнопортовый,улица 1-я Машиностроения,10,21 000 000 ₽,https://www.cian.ru/sale/flat/289142394/,2012,55.0,36.0,11.0,18,30,Вторичка,Кирпичный,1 совмещенный,3 м,-1,y
2,"2-комн. кв., 33,9 м², 7/25 этаж",Секция 5 • Сдача корпуса 2 кв. 2024,Депо,13 минут пешком,Москва,ЮВАО,р-н Люблино,Люблинский парк ЖК,к15,9 938 781 ₽,https://www.cian.ru/sale/flat/270783086/,2024,33.0,20.0,5.0,7,25,Новостройка,"Панельный, монолитный",1 совмещенный,"2,68 м",Комфорт,y
2,"2-комн. кв., 47 м², 1/9 этаж",,Рязанский проспект,10 минут пешком,Москва,ЮВАО,р-н Рязанский,улица Федора Полетаева,15К3,9 300 000 ₽,https://www.cian.ru/sale/flat/287613308/,1972,47.0,38.0,6.0,1,9,Вторичка,Панельный,1 совмещенный,-1,-1,y
2,"2-комн. кв., 36,2 м², 15/24 этаж",Секция 1 • Сдача корпуса 4 кв. 2024,Текстильщики,17 минут пешком,Москва,ЮВАО,р-н Текстильщики,Юго-Восточный ао,Волжский Парк ЖК,9 945 880 ₽,https://www.cian.ru/sale/flat/286288649/,2024,36.0,22.0,5.0,15,24,Новостройка,Монолитный,1 совмещенный,"2,62 м",Комфорт,y
2,САМОЕ Лучшее Предложение РАЙОНА!,"2-комн. кв., 59,2 м², 4/17 этаж",Люблино,8 минут пешком,Москва,ЮВАО,р-н Люблино,Цимлянская улица,2,13 700 000 ₽,https://www.cian.ru/sale/flat/286984207/,1999,59.0,32.0,10.0,4,17,Вторичка,Панельный,1 раздельный,-1,-1,y
2,"2-комн. кв., 32,51 м², 23/33 этаж",Секция 2 • Сдача корпуса 4 кв. 2024,Нижегородская,7 минут пешком,Москва,ЮВАО,р-н Нижегородский,Перовское 2 ЖК,3.2,9 903 164 ₽,https://www.cian.ru/sale/flat/281410374/,2024,32.0,19.0,6.0,23,33,Новостройка,"Панельный, монолитный",1 совмещенный,"2,62 м",Комфорт,y
2,Продажа квартиры в уникальном ЖК,"2-комн. кв., 40,3 м², 22/31 этаж",Нижегородская,7 минут пешком,Москва,ЮВАО,р-н Нижегородский,Газгольдерная улица,,12 000 000 ₽,https://www.cian.ru/sale/flat/289162502/,2023,40.0,17.0,7.0,22,31,Новостройка,Монолитный,1 совмещенный,-1,-1,y
2,"2-комн. кв., 38,1 м², 19/24 этаж",Секция 1 • Сдача корпуса 4 кв. 2024,Текстильщики,17 минут пешком,Москва,ЮВАО,р-н Текстильщики,Юго-Восточный ао,Волжский Парк ЖК,10 036 086 ₽,https://www.cian.ru/sale/flat/277941064/,2024,38.0,23.0,6.0,19,24,Новостройка,Монолитный,1 совмещенный,"2,62 м",Комфорт,y
2,"2-комн. кв., 36,6 м², 5/9 этаж",,Кузьминки,17 минут пешком,Москва,ЮВАО,р-н Кузьминки,улица Федора Полетаева,32К5,9 200 000 ₽,https://www.cian.ru/sale/flat/288863673/,1966,36.0,22.0,7.0,5,9,Вторичка,Панельный,1 совмещенный,"2,64 м",-1,y
2,"2-комн. кв., 36,2 м², 12/17 этаж",Секция 1 • Сдача корпуса 4 кв. 2024,Текстильщики,16 минут пешком,Москва,ЮВАО,р-н Текстильщики,Юго-Восточный ао,Волжский Парк ЖК,10 149 257 ₽,https://www.cian.ru/sale/flat/286288572/,2024,36.0,22.0,6.0,12,17,Новостройка,Монолитный,1 совмещенный,"2,62 м",Комфорт,y
2,Светлая двушка с большой кухней!!,"2-комн. кв., 54,7 м², 3/16 этаж",Текстильщики,18 минут пешком,Москва,ЮВАО,р-н Текстильщики,Грайвороновская улица,21,12 499 999 ₽,https://www.cian.ru/sale/flat/288871252/,1987,54.0,28.0,12.0,3,16,Вторичка,Панельный,1 раздельный,"2,64 м",-1,y
2,"2-комн. кв., 35,2 м², 1/24 этаж",Секция 1 • Сдача корпуса 4 кв. 2024,Текстильщики,17 минут пешком,Москва,ЮВАО,р-н Текстильщики,Юго-Восточный ао,Волжский Парк ЖК,10 051 119 ₽,https://www.cian.ru/sale/flat/278113279/,2024,35.0,21.0,3.0,1,24,Новостройка,Монолитный,1 совмещенный,"3,93 м",Комфорт,y
2,Просторная двухкомнатная квартира,"2-комн. кв., 59,6 м², 19/25 этаж",Некрасовка,2 минуты пешком,Москва,ЮВАО,р-н Некрасовка,Рождественская улица,33,12 260 880 ₽,https://www.cian.ru/sale/flat/289124514/,2016,59.0,31.0,15.0,19,25,Вторичка,Панельный,1 раздельный,"2,7 м",-1,y
2,"2-комн. кв., 46,1 м², 13/33 этаж",Сдача корпуса 4 кв. 2025,Перерва,14 минут пешком,Москва,ЮВАО,р-н Люблино,Люблинский парк ЖК,14.1,10 312 917 ₽,https://www.cian.ru/sale/flat/289151226/,2025,46.0,21.0,15.0,13,33,Новостройка,"Панельный, монолитный",1 раздельный,"2,62 м",Комфорт,y
2,Квартира рядом с метро Некрасовка,"2-комн. кв., 65,5 м², 8/25 этаж",Некрасовка,2 минуты пешком,Москва,ЮВАО,р-н Некрасовка,Рождественская улица,33,12 954 700 ₽,https://www.cian.ru/sale/flat/289124186/,2016,65.0,33.0,13.0,8,25,Вторичка,Панельный,1 раздельный,"2,7 м",-1,y
2,"2-комн. кв., 40,1 м², 26/33 этаж",Сдача корпуса 3 кв. 2026,Павелецкая,17 минут пешком,Москва,ЮАО,р-н Даниловский,,,19 119 680 ₽,https://www.cian.ru/sale/flat/286918822/,2026,40.0,-1,-1,26,33,Новостройка,Монолитный,-1,"3,15 м",Премиум,y
2,Свободная планировка | 1 спальня,"2-комн. кв., 46,3 м², 9/14 этаж",ЗИЛ,13 минут пешком,Москва,ЮАО,р-н Даниловский,улица Архитектора Щусева,2к2,25 530 000 ₽,https://www.cian.ru/sale/flat/277990331/,2019,46.0,-1,-1,9,14,Вторичка,Монолитный,1 совмещенный,-1,-1,y
2,Квартиры с видами на Москву-реку,Секция 1 • Сдача корпуса 3 кв. 2024,Нагатинская,10 минут пешком,Москва,ЮАО,р-н Нагатино-Садовники,Роттердам ЖК,,19 187 150 ₽,https://www.cian.ru/sale/flat/274752621/,2024,48.0,22.0,10.0,2,29,Новостройка,Монолитно-кирпичный,-1,"3,02 м",Бизнес,y
2,"2-комн. кв., 37,5 м², 5/20 этаж",,Технопарк,11 минут пешком,Москва,ЮАО,р-н Даниловский,проспект Лихачева,12к1,19 985 000 ₽,https://www.cian.ru/sale/flat/287596275/,2022,37.0,23.0,6.0,5,20,Вторичка,Монолитный,1 совмещенный,3 м,-1,y
2,"2-комн. кв., 65,61 м², 7/12 этаж",Секция 2 • Сдача корпуса 1 кв. 2024,Каширская,3 минуты на транспорте,Москва,ЮАО,р-н Москворечье-Сабурово,Лайф Варшавская ЖК,,19 494 968 ₽,https://www.cian.ru/sale/flat/288140282/,2024,65.0,37.0,13.0,7,12,Новостройка,Монолитный,-1,"2,97 м",Бизнес,y
2,"2-комн. кв., 53,8 м², 14/14 этаж",,Москворечье,8 минут на транспорте,Москва,ЮАО,р-н Зябликово,7К4,,11 200 000 ₽,https://www.cian.ru/sale/flat/288682142/,1986,53.0,30.0,8.0,14,14,Вторичка,Панельный,1 раздельный,-1,-1,y
2,Ключи в следующем году!,Сдача корпуса 4 кв. 2023,Нагатинская,15 минут пешком,Москва,ЮАО,р-н Нагатино-Садовники,1-й Нагатина кв-л,Левел Нагатинская ЖК,19 774 678 ₽,https://www.cian.ru/sale/flat/284889389/,2023,53.0,26.0,11.0,20,27,Новостройка,Монолитный,1 совмещенный,"2,87 м",Бизнес,y
2,Лучшее предложение в ЖК!,"2-комн. кв., 87,7 м², 12/12 этаж",Технопарк,11 минут пешком,Москва,ЮАО,р-н Даниловский,проспект Лихачева,12к4,42 990 000 ₽,https://www.cian.ru/sale/flat/287730760/,2022,87.0,-1,-1,12,12,Вторичка,Монолитный,2 совмещенных,"4,5 м",-1,y
2,"2-комн. кв., 47,2 м², 2/32 этаж",Сдача корпуса 3 кв. 2026,Павелецкая,17 минут пешком,Москва,ЮАО,р-н Даниловский,,,19 857 040 ₽,https://www.cian.ru/sale/flat/286921270/,2026,47.0,-1,-1,2,32,Новостройка,Монолитный,-1,"3,15 м",Премиум,y
2,Через 2 года рядом открытие метро,"2-комн. кв., 75,7 м², 35/45 этаж",Царицыно,15 минут на транспорте,Москва,ЮАО,р-н Бирюлево Восточное,Михневская улица,8,16 351 200 ₽,https://www.cian.ru/sale/flat/285914437/,2013,75.0,29.0,10.0,35,45,Вторичка,Монолитный,1 раздельный,-1,-1,y
2,"2-комн. кв., 67,5 м², 21/23 этаж",Секция 1 • Сдача корпуса 3 кв. 2025,Покровское,5 минут на транспорте,Москва,ЮАО,р-н Чертаново Центральное,Парксайд ЖК,,19 957 012 ₽,https://www.cian.ru/sale/flat/280118254/,2025,67.0,-1,-1,21,23,Новостройка,Монолитно-кирпичный,-1,"2,7 м",-1,y
2,Супер-квартира для новой жизни!,"2-комн. кв., 69,2 м², 8/14 этаж",Домодедовская,17 минут пешком,Москва,ЮАО,р-н Орехово-Борисово Южное,Каширское шоссе,65к3,23 900 000 ₽,https://www.cian.ru/sale/flat/289141299/,2018,69.0,-1,-1,8,14,Вторичка,Монолитно-кирпичный,1 совмещенный,3 м,-1,y
2,"2-комн. кв., 38,48 м², 13/14 этаж",Сдача корпуса 2 кв. 2024,Дубровка,5 минут на транспорте,Москва,ЮАО,р-н Даниловский,Г мкр,Форивер ЖК,20 704 933 ₽,https://www.cian.ru/sale/flat/287104169/,2024,38.0,22.0,7.0,13,14,Новостройка,Монолитный,1 совмещенный,3 м,Бизнес,y
2,"2-комн. кв., 43 м², 8/9 этаж",,Шипиловская,6 минут пешком,Москва,ЮАО,р-н Зябликово,Задонский проезд,14К2,11 300 000 ₽,https://www.cian.ru/sale/flat/287790367/,1977,43.0,-1,6.0,8,9,Вторичка,Панельный,1 совмещенный,"2,64 м",-1,y
2,"2-комн. кв., 62,1 м², 3/17 этаж",Сдача корпуса 3 кв. 2025,Технопарк,17 минут пешком,Москва,ЮАО,р-н Даниловский,Шагал ЖК,,21 272 628 ₽,https://www.cian.ru/sale/flat/288693867/,2025,62.0,-1,-1,3,17,Новостройка,Монолитно-кирпичный,-1,"3,1 м",-1,y
2,"2-комн. кв., 45 м², 15/16 этаж",,Варшавская,20 минут пешком,Москва,ЮАО,р-н Москворечье-Сабурово,переулок 2-й Котляковский,вл1/1к4,15 400 000 ₽,https://www.cian.ru/sale/flat/287297467/,2023,45.0,27.0,7.0,15,16,Новостройка,-1,1 раздельный,"2,64 м",-1,y
2,"2-комн. кв., 53,7 м², 10/19 этаж",Секция 8 • Сдача корпуса 2 кв. 2024,Коломенская,4 минуты на транспорте,Москва,ЮАО,р-н Нагатинский затон,Ривер Парк ЖК,,21 801 126 ₽,https://www.cian.ru/sale/flat/271725911/,2024,53.0,33.0,9.0,10,19,Новостройка,"Монолитно-кирпичный, монолитный",-1,-1,Бизнес,y
2,"2-комн. кв., 59,2 м², 3/26 этаж",,Лесопарковая,2 минуты пешком,Москва,ЮАО,р-н Чертаново Южное,Варшавское шоссе,170Ек10,17 500 000 ₽,https://www.cian.ru/sale/flat/272420866/,2020,59.0,-1,16.0,3,26,Вторичка,Панельный,1 раздельный,-1,-1,y
2,"Скидка 10%! 2-кк 58,60 кв. м",Сдача корпуса 3 кв. 2025,Нагатинская,4 минуты пешком,Москва,ЮАО,р-н Нагатино-Садовники,Нагатинская улица,к1вл1,21 827 658 ₽,https://www.cian.ru/sale/flat/280544431/,2025,58.0,26.0,15.0,6,28,Новостройка,Монолитный,2 совмещенных,"3,15 м",Бизнес,y
2,"2-комн. апарт., 48,3 м², 2/3 этаж",,Тульская,11 минут на транспорте,Москва,ЮАО,р-н Даниловский,Павелецкая набережная,8Б,16 000 000 ₽,https://www.cian.ru/sale/flat/287772128/,2022,48.0,20.0,12.0,2,3,Вторичка Апартаменты,Монолитный,1 совмещенный,"2,8 м",-1,y
2,"2-комн. кв., 67,32 м², 8/11 этаж",Секция 4 • Сдача корпуса 1 кв. 2024,Каширская,3 минуты на транспорте,Москва,ЮАО,р-н Москворечье-Сабурово,Лайф Варшавская ЖК,,22 248 398 ₽,https://www.cian.ru/sale/flat/288140336/,2024,67.0,32.0,15.0,8,11,Новостройка,Монолитный,-1,"2,97 м",Бизнес,y
2,"2-комн. кв., 70,7 м², 3/9 этаж",,Тульская,11 минут на транспорте,Москва,ЮАО,р-н Даниловский,Даниловская набережная,2к2,23 000 000 ₽,https://www.cian.ru/sale/flat/281515377/,1961,70.0,45.0,9.0,3,9,Вторичка,Кирпичный,1 совмещенный,3 м,-1,y
2,"2-комн. апарт., 55,54 м², 2/16 этаж",Сдача корпуса 2 кв. 2025,Тульская,13 минут пешком,Москва,ЮАО,р-н Даниловский,Автозаводская улица,24К1,22 604 780 ₽,https://www.cian.ru/sale/flat/284984733/,2025,55.0,-1,-1,2,16,Новостройка Апартаменты,Монолитно-кирпичный,-1,3 м,Бизнес,y
2,"2-комн. кв., 97,1 м², 2/8 этаж",,Ленинский проспект,4 минуты пешком,Москва,ЮАО,р-н Донской,Ленинский проспект,35,52 000 000 ₽,https://www.cian.ru/sale/flat/285590757/,1940,97.0,76.0,9.0,2,8,Вторичка,-1,1 совмещенный,3 м,-1,y
2,"2-комн. кв., 61,3 м², 2/19 этаж",Секция 9 • Сдача корпуса 2 кв. 2024,Коломенская,4 минуты на транспорте,Москва,ЮАО,р-н Нагатинский затон,Ривер Парк ЖК,,24 301 342 ₽,https://www.cian.ru/sale/flat/258098241/,2024,61.0,33.0,9.0,2,19,Новостройка,"Монолитно-кирпичный, монолитный",-1,-1,Бизнес,y
2,Вид на воду.,"2-комн. кв., 72 м², 13/15 этаж",Технопарк,10 минут пешком,Москва,ЮАО,р-н Даниловский,проспект Лихачева,14,27 850 000 ₽,https://www.cian.ru/sale/flat/283581514/,2022,72.0,-1,-1,13,15,Вторичка,-1,-1,-1,-1,y
2,"2-комн. кв., 62,2 м², 14/27 этаж",Секция 2 • Сдача корпуса 1 кв. 2025,Технопарк,17 минут пешком,Москва,ЮАО,р-н Даниловский,Шагал ЖК,к13,25 394 965 ₽,https://www.cian.ru/sale/flat/287264379/,2025,62.0,-1,-1,14,27,Новостройка,"Монолитно-кирпичный, монолитный",-1,"3,1 м",Бизнес,y
2,"2-комн. кв., 66,4 м², 14/47 этаж",,Павелецкая,17 минут пешком,Москва,ЮАО,р-н Даниловский,Дубининская улица,,31 000 000 ₽,https://www.cian.ru/sale/flat/279022449/,2023,66.0,-1,-1,14,47,Новостройка,Монолитный,2 совмещенных,-1,-1,y
2,"2-комн. кв., 76,6 м², 2/32 этаж",Секция 1 • Сдан,Калужская,18 минут пешком,Москва,ЮЗАО,р-н Черемушки,Херсонская улица,43к5,35 925 400 ₽,https://www.cian.ru/sale/flat/264099911/,2021,76.0,45.0,11.0,2,32,Новостройка,Монолитный,-1,"3,1 м",Премиум,y
