rooms,title,subtitle,subway,dist_to_subway,city,admin_okrug,district,street,home_number,price,link
1,"1-комн. кв., 36,6 м², 8/29 этаж",,Ботанический сад,12 минут пешком,Москва,СВАО,р-н Ростокино,улица Вильгельма Пика,,14 800 000 ₽,https://www.cian.ru/sale/flat/289184071/
1,Скидки на квартиры в готовом доме,Секция 3 • Сдан,Свиблово,7 минут на транспорте,Москва,СВАО,р-н Ярославский,улица Красная Сосна,3А,12 957 856 ₽,https://www.cian.ru/sale/flat/288638879/
1,"1-комн. апарт., 32,14 м², 5/7 этаж",,Марьина роща,7 минут пешком,Москва,СВАО,р-н Марьина роща,проезд 3-й Марьиной рощи,40С1,6 590 000 ₽,https://www.cian.ru/sale/flat/286976090/
1,"1-комн. кв., 34,2 м², 2/33 этаж",Секция 1 • Сдача корпуса 4 кв. 2024,Бульвар Рокоссовского,10 минут пешком,Москва,ВАО,р-н Метрогородок,Лосиноостровский Парк ЖК,к2/1,10 095 509 ₽,https://www.cian.ru/sale/flat/278117857/
1,Апартамент на берегу Яузы!,"1-комн. апарт., 54,6 м², 2/2 этаж",Преображенская площадь,7 минут пешком,Москва,ВАО,р-н Преображенское,Электрозаводская улица,33,16 107 000 ₽,https://www.cian.ru/sale/flat/287969497/
1,"1-комн. кв., 44,1 м², 8/17 этаж",Секция 1 • Сдача корпуса 4 кв. 2024,Бульвар Рокоссовского,2 минуты на транспорте,Москва,ВАО,р-н Метрогородок,Открытый Парк ЖК,к1/1,11 035 826 ₽,https://www.cian.ru/sale/flat/286287353/
1,Лучшее предложение!,"1-комн. кв., 30,7 м², 2/9 этаж",Сокольники,9 минут пешком,Москва,ВАО,р-н Сокольники,улица Шумкина,15,10 650 001 ₽,https://www.cian.ru/sale/flat/285741193/
1,"1-комн. кв., 36,2 м², 15/33 этаж",Секция 1 • Сдача корпуса 4 кв. 2024,Бульвар Рокоссовского,10 минут пешком,Москва,ВАО,р-н Метрогородок,Лосиноостровский Парк ЖК,к2/1,11 203 493 ₽,https://www.cian.ru/sale/flat/288566673/
1,Уютная студия на Стромынке!,"1-комн. апарт., 14,5 м², 2/4 этаж",Сокольники,13 минут пешком,Москва,ВАО,р-н Сокольники,улица Стромынка,11,4 930 500 ₽,https://www.cian.ru/sale/flat/287464468/
1,"1-комн. кв., 36,1 м², 17/17 этаж",Секция 1 • Сдача корпуса 4 кв. 2024,Бульвар Рокоссовского,12 минут пешком,Москва,ВАО,р-н Метрогородок,Лосиноостровский Парк ЖК,к2/4,11 557 805 ₽,https://www.cian.ru/sale/flat/286291590/
1,Отличное предложение! Звоните!,"1-комн. апарт., 11,7 м², 2/4 этаж",Сокольники,13 минут пешком,Москва,ВАО,р-н Сокольники,улица Стромынка,11,3 980 500 ₽,https://www.cian.ru/sale/flat/287464438/
1,"1-комн. кв., 42,3 м², 22/33 этаж",Секция 5 • Сдача корпуса 2 кв. 2025,Черкизовская,12 минут пешком,Москва,ВАО,р-н Гольяново,Амурский парк ЖК,1.5,11 656 114 ₽,https://www.cian.ru/sale/flat/275804097/
1,"1-комн. апарт., 22,7 м², 3/6 этаж",,Андроновка,3 минуты пешком,Москва,ВАО,р-н Перово,улица 2-я Энтузиастов,5к39,4 000 000 ₽,https://www.cian.ru/sale/flat/284517014/
1,"1-комн. кв., 42,4 м², 31/33 этаж",Секция 1 • Сдача корпуса 4 кв. 2024,Бульвар Рокоссовского,10 минут пешком,Москва,ВАО,р-н Метрогородок,Лосиноостровский Парк ЖК,к2/1,12 648 343 ₽,https://www.cian.ru/sale/flat/276124006/
1,"1-комн. апарт., 19 м², 4/4 этаж",,Рязанский проспект,12 минут пешком,Москва,ВАО,р-н Вешняки,аллея Первой Маевки,15с2,4 370 000 ₽,https://www.cian.ru/sale/flat/286420286/
1,"1-комн. кв., 37,8 м², 5/19 этаж",Сдача корпуса 4 кв. 2024,Бульвар Рокоссовского,3 минуты на транспорте,Москва,ВАО,р-н Богородское,3-я Гражданская улица,35к2,13 095 028 ₽,https://www.cian.ru/sale/flat/280805539/
1,"1-комн. кв., 34,9 м², 3/5 этаж",,Соколиная гора,8 минут пешком,Москва,ВАО,р-н Соколиная гора,улица 8-я Соколиной Горы,13,9 300 000 ₽,https://www.cian.ru/sale/flat/287022141/
1,"1-комн. кв., 33,13 м², 28/29 этаж",Сдача корпуса 4 кв. 2023,Бульвар Рокоссовского,4 минуты пешком,Москва,ВАО,р-н Богородское,Открытое шоссе,14Д,13 119 480 ₽,https://www.cian.ru/sale/flat/286088658/
1,"1-комн. кв., 38,8 м², 4/6 этаж",,Новокосино,4 минуты на транспорте,Москва,ВАО,р-н Новокосино,улица Николая Старостина,15,10 300 000 ₽,https://www.cian.ru/sale/flat/288985464/
1,"1-комн. кв., 39,76 м², 24/29 этаж",Сдача корпуса 4 кв. 2023,Бульвар Рокоссовского,4 минуты пешком,Москва,ВАО,р-н Богородское,Открытое шоссе,14Д,13 120 800 ₽,https://www.cian.ru/sale/flat/286088595/
1,"1-комн. кв., 34,9 м², 3/5 этаж",,Соколиная гора,8 минут пешком,Москва,ВАО,р-н Соколиная гора,улица 8-я Соколиной Горы,13,9 500 000 ₽,https://www.cian.ru/sale/flat/288364185/
1,"1-комн. кв., 41,7 м², 7/19 этаж",Сдача корпуса 4 кв. 2024,Бульвар Рокоссовского,3 минуты на транспорте,Москва,ВАО,р-н Богородское,3-я Гражданская улица,35к2,13 444 686 ₽,https://www.cian.ru/sale/flat/286820595/
1,Прописка-Не Доля+От СОБСТВЕННИКА!,"1-комн. кв., 15,9 м², 3/6 этаж",Бульвар Рокоссовского,5 минут пешком,Москва,ВАО,р-н Богородское,Ивантеевская улица,9А,6 112 000 ₽,https://www.cian.ru/sale/flat/288546998/
1,"1-комн. кв., 45,85 м², 4/17 этаж",Сдача корпуса 3 кв. 2024,Преображенская площадь,5 минут пешком,Москва,ВАО,р-н Преображенское,Преображенская Площадь ЖК,,19 340 205 ₽,https://www.cian.ru/sale/flat/286818110/
1,"1-комн. кв., 31.2 м², 9/9 этаж","1-комн. кв., 31,2 м², 9/9 этаж",Перово,13 минут пешком,Москва,ВАО,р-н Перово,улица Металлургов,27А,8 900 000 ₽,https://www.cian.ru/sale/flat/288349345/
1,"1-комн. кв., 32,3 м², 19/33 этаж",Секция 5 • Сдача корпуса 2 кв. 2025,Черкизовская,12 минут пешком,Москва,ВАО,р-н Гольяново,Амурский парк ЖК,1.5,9 567 310 ₽,https://www.cian.ru/sale/flat/282277076/
1,"1-комн. кв., 50 м², 6/15 этаж",,Белокаменная,15 минут пешком,Москва,ВАО,р-н Богородское,Погонный проезд,3,16 500 000 ₽,https://www.cian.ru/sale/flat/288643701/
1,"1-комн. кв., 36 м², 24/28 этаж",Секция 2 • Сдача корпуса 2 кв. 2025,Черкизовская,9 минут пешком,Москва,ВАО,р-н Гольяново,Амурский парк ЖК,1.2,9 945 617 ₽,https://www.cian.ru/sale/flat/281172301/
1,"1-комн. кв., 32,9 м², 3/9 этаж",,Локомотив,6 минут на транспорте,Москва,ВАО,р-н Гольяново,Щелковское шоссе,15,9 300 000 ₽,https://www.cian.ru/sale/flat/288226630/
1,"1-комн. кв., 36,1 м², 20/33 этаж",Секция 1 • Сдача корпуса 2 кв. 2025,Черкизовская,9 минут пешком,Москва,ВАО,р-н Гольяново,Амурский парк ЖК,1.1,10 806 474 ₽,https://www.cian.ru/sale/flat/276513566/
1,"1-комн. кв., 32 м², 1/9 этаж",,Бульвар Рокоссовского,5 минут на транспорте,Москва,ВАО,р-н Метрогородок,Открытое шоссе,25К1,7 000 000 ₽,https://www.cian.ru/sale/flat/287857304/
1,"1-комн. кв., 32,4 м², 8/24 этаж",Секция 1 • Сдача корпуса 4 кв. 2024,Текстильщики,17 минут пешком,Москва,ЮВАО,р-н Текстильщики,Юго-Восточный ао,Волжский Парк ЖК,9 052 772 ₽,https://www.cian.ru/sale/flat/284667403/
1,Видовая квартира рядом с метро,"1-комн. кв., 34,5 м², 20/22 этаж",Печатники,4 минуты пешком,Москва,ЮВАО,р-н Печатники,улица Полбина,10,11 400 000 ₽,https://www.cian.ru/sale/flat/287825215/
1,"1-комн. кв., 34,5 м², 22/22 этаж",Сдан,Некрасовка,14 минут пешком,Москва,ЮВАО,р-н Некрасовка,улица Маресьева,7к2,9 530 666 ₽,https://www.cian.ru/sale/flat/285445579/
1,Лучшее предложение в комплексе!,"1-комн. кв., 31,6 м², 6/21 этаж",Новохохловская,6 минут пешком,Москва,ЮВАО,р-н Текстильщики,Юго-Восточный ао,Волжский Парк ЖК,12 500 000 ₽,https://www.cian.ru/sale/flat/287591884/
1,"1-комн. кв., 31,9 м², 13/23 этаж",Секция 2 • Сдача корпуса 1 кв. 2024,Угрешская,4 минуты на транспорте,Москва,ЮВАО,р-н Текстильщики,Юго-Восточный ао,Волжский Парк ЖК,9 694 926 ₽,https://www.cian.ru/sale/flat/275290732/
1,"1-комн. кв., 46,4 м², 4/12 этаж",,Авиамоторная,20 минут пешком,Москва,ЮВАО,р-н Лефортово,Красноказарменная улица,8,18 000 000 ₽,https://www.cian.ru/sale/flat/278262801/
1,"1-комн. кв., 34,26 м², 13/26 этаж",Секция 1 • Сдача корпуса 4 кв. 2024,Нижегородская,7 минут пешком,Москва,ЮВАО,р-н Нижегородский,Перовское 2 ЖК,3.1,9 958 046 ₽,https://www.cian.ru/sale/flat/286290015/
1,Лучшее предложение!,"1-комн. кв., 39,1 м², 10/12 этаж",Братиславская,5 минут пешком,Москва,ЮВАО,р-н Марьино,Братиславская улица,16К3,8 450 000 ₽,https://www.cian.ru/sale/flat/289061590/
1,Скидка на апартаменты 22%,Секция 5 • Сдача корпуса 1 кв. 2024,Волгоградский проспект,7 минут пешком,Москва,ЮВАО,р-н Южнопортовый,Метрополия ЖК,,10 532 747 ₽,https://www.cian.ru/sale/flat/287518604/
1,Выгодное предложение!Звоните!,"1-комн. апарт., 14,1 м², 2/3 этаж",Нижегородская,7 минут пешком,Москва,ЮВАО,р-н Нижегородский,шоссе Фрезер,17АС1,3 590 000 ₽,https://www.cian.ru/sale/flat/288134467/
1,"1-комн. кв., 32,7 м², 27/33 этаж",Секция 1 • Сдача корпуса 3 кв. 2023,Новохохловская,10 минут пешком,Москва,ЮВАО,р-н Нижегородский,Новохохловская улица,15С3,10 812 243 ₽,https://www.cian.ru/sale/flat/270781559/
1,Ипотека любого банка подходит,"1-комн. кв., 43 м², 5/23 этаж",Юго-Восточная,12 минут пешком,Москва,ЮВАО,р-н Выхино-Жулебино,улица Академика Скрябина,3/1к4,11 000 000 ₽,https://www.cian.ru/sale/flat/289136344/
1,"Семейная ипотека 0,01%",Сдача корпуса 4 кв. 2025,Кожуховская,6 минут пешком,Москва,ЮВАО,р-н Печатники,Левел Южнопортовая ЖК,к1,11 127 207 ₽,https://www.cian.ru/sale/flat/287499339/
1,Студия с ремонтом! 5 мин от метро,"1-комн. апарт., 18 м², 3/3 этаж",Нижегородская,7 минут пешком,Москва,ЮВАО,р-н Нижегородский,шоссе Фрезер,17АС1,4 490 000 ₽,https://www.cian.ru/sale/flat/288111278/
1,"1-комн. кв., 32,11 м², 2/38 этаж",Секция 2 • Сдача корпуса 1 кв. 2026,Волгоградский проспект,8 минут пешком,Москва,ЮВАО,р-н Южнопортовый,Первый Дубровский ЖК,1.4,11 234 932 ₽,https://www.cian.ru/sale/flat/286291502/
1,Отличная цена! Большая кухня!,"1-комн. кв., 36,1 м², 3/17 этаж",Котельники,4 минуты пешком,Москва,ЮВАО,р-н Выхино-Жулебино,Привольная улица,73К2,9 300 000 ₽,https://www.cian.ru/sale/flat/289062207/
1,"Семейная ипотека 0,01%",Сдача корпуса 4 кв. 2025,Кожуховская,7 минут пешком,Москва,ЮВАО,р-н Печатники,Левел Южнопортовая ЖК,к5,11 361 505 ₽,https://www.cian.ru/sale/flat/287228165/
1,"1-комн. кв., 37 м², 8/28 этаж",,Авиамоторная,15 минут пешком,Москва,ЮВАО,р-н Лефортово,проезд Невельского,1к1,13 500 000 ₽,https://www.cian.ru/sale/flat/285808264/
1,"1-комн. кв., 37,08 м², 30/33 этаж",Секция 2 • Сдача корпуса 2 кв. 2024,Окская,9 минут пешком,Москва,ЮВАО,р-н Рязанский,улица Михайлова,30Ак2,11 495 048 ₽,https://www.cian.ru/sale/flat/276099721/
1,Спеццена! Свой кадастр! Бонусы,"1-комн. кв., 18,5 м², 8/10 этаж",Выхино,16 минут пешком,Москва,ЮВАО,р-н Выхино-Жулебино,Рязанский проспект,86/1С1,5 595 000 ₽,https://www.cian.ru/sale/flat/288379941/
1,"1-комн. апарт., 35,71 м², 6/21 этаж",Секция 1 • Сдача корпуса 1 кв. 2024,Калитники,10 минут пешком,Москва,ЮВАО,р-н Нижегородский,Н'айс Лофт ЖК,,12 300 238 ₽,https://www.cian.ru/sale/flat/279637626/
1,"1-комн. кв., 30 м², 7/16 этаж",,Авиамоторная,15 минут пешком,Москва,ЮВАО,р-н Лефортово,проезд Невельского,3к1,13 490 000 ₽,https://www.cian.ru/sale/flat/281919291/
1,"1-комн. апарт., 38,9 м², 6/11 этаж",Сдача корпуса 3 кв. 2025,Авиамоторная,16 минут пешком,Москва,ЮВАО,р-н Лефортово,Символ ЖК,,12 377 980 ₽,https://www.cian.ru/sale/flat/288195091/
1,Свободная  продажа. Лучшее!,"1-комн. кв., 32,5 м², 5/9 этаж",Юго-Восточная,10 минут пешком,Москва,ЮВАО,р-н Выхино-Жулебино,Ферганский проезд,7К1,8 000 000 ₽,https://www.cian.ru/sale/flat/288528978/
1,"Семейная ипотека 0,01%",Сдача корпуса 4 кв. 2025,Кожуховская,6 минут пешком,Москва,ЮВАО,р-н Печатники,Левел Южнопортовая ЖК,к7,12 387 172 ₽,https://www.cian.ru/sale/flat/284889513/
1,"1-комн. кв., 34,6 м², 12/12 этаж",,Автозаводская,7 минут пешком,Москва,ЮВАО,р-н Южнопортовый,5-я Кожуховская улица,13,11 700 000 ₽,https://www.cian.ru/sale/flat/285390770/
1,"1-комн. кв., 32,4 м², 19/28 этаж",Секция 2 • Сдача корпуса 2 кв. 2025,Волгоградский проспект,2 минуты пешком,Москва,ЮВАО,р-н Южнопортовый,Первый Дубровский ЖК,1.2,12 470 760 ₽,https://www.cian.ru/sale/flat/279182517/
1,"1-комн. кв., 38 м², 5/14 этаж",,Рязанский проспект,8 минут пешком,Москва,ЮВАО,р-н Выхино-Жулебино,улица Академика Скрябина,3К7,9 500 000 ₽,https://www.cian.ru/sale/flat/287739246/
1,Ключи в следующем году!,Сдача корпуса 4 кв. 2023,Нагатинская,15 минут пешком,Москва,ЮАО,р-н Нагатино-Садовники,Нагатинская набережная,,13 884 299 ₽,https://www.cian.ru/sale/flat/288830289/
1,"1-комн. кв., 35 м², 1/12 этаж",,Царицыно,9 минут на транспорте,Москва,ЮАО,р-н Бирюлево Восточное,Михневская улица,11,7 150 000 ₽,https://www.cian.ru/sale/flat/286730253/
1,"1-комн. кв., 40,42 м², 4/20 этаж",Секция 2 • Сдача корпуса 2 кв. 2024,Тульская,13 минут пешком,Москва,ЮАО,р-н Даниловский,Автозаводская улица,26,16 246 051 ₽,https://www.cian.ru/sale/flat/276447019/
1,Лучшее предложение!,"1-комн. кв., 35,2 м², 3/9 этаж",Зябликово,17 минут пешком,Москва,ЮАО,р-н Орехово-Борисово Южное,Тамбовская улица,10К2,8 700 000 ₽,https://www.cian.ru/sale/flat/287823191/
1,"1-комн. кв., 39,72 м², 4/10 этаж",Секция 2 • Сдача корпуса 1 кв. 2024,Каширская,12 минут пешком,Москва,ЮАО,р-н Москворечье-Сабурово,переулок 2-й Котляковский,вл1/1к5,17 549 265 ₽,https://www.cian.ru/sale/flat/288140686/
1,Метро открыли!,"1-комн. кв., 30 м², 4/9 этаж",Коломенская,12 минут пешком,Москва,ЮАО,р-н Нагатинский затон,Судостроительная улица,23К2,9 300 000 ₽,https://www.cian.ru/sale/flat/287305297/
1,"1-комн. кв., 38,78 м², 19/20 этаж",Секция 3 • Сдача корпуса 2 кв. 2024,Тульская,15 минут пешком,Москва,ЮАО,р-н Даниловский,Автозаводская улица,26,18 137 056 ₽,https://www.cian.ru/sale/flat/280427639/
1,Дорогой ремонт|Никто не жил,"1-комн. кв., 36,4 м², 11/12 этаж",Технопарк,9 минут пешком,Москва,ЮАО,р-н Даниловский,проспект Лихачева,10к1,21 500 000 ₽,https://www.cian.ru/sale/flat/288537261/
1,"1-комн. апарт., 34,3 м², 2/13 этаж",Секция 1 • Сдача корпуса 3 кв. 2024,Тульская,8 минут пешком,Москва,ЮАО,р-н Даниловский,Подольское шоссе,3,19 926 990 ₽,https://www.cian.ru/sale/flat/286009709/
1,СТАЛИНКА  -  5 минут от метро !!!,"1-комн. кв., 39,7 м², 5/9 этаж",Автозаводская,6 минут пешком,Москва,ЮАО,р-н Даниловский,улица Лобанова,2/21,14 500 000 ₽,https://www.cian.ru/sale/flat/277117211/
1,"1-комн. кв., 36,5 м², 7/20 этаж",Сдача корпуса 2 кв. 2023,Технопарк,15 минут пешком,Москва,ЮАО,р-н Даниловский,проспект Лихачева,12к3,19 848 700 ₽,https://www.cian.ru/sale/flat/284739847/
1,"1-комн. кв., 27,2 м², 2/14 этаж",,Технопарк,12 минут пешком,Москва,ЮАО,р-н Даниловский,Нагатино Ай-Ленд ЖК,,11 700 000 ₽,https://www.cian.ru/sale/flat/270736403/
1,"1-комн. кв., 38,7 м², 36/41 этаж",Сдача корпуса 1 кв. 2024,Серпуховская,5 минут на транспорте,Москва,ЮАО,р-н Даниловский,Дубининская улица,59к7,24 228 892 ₽,https://www.cian.ru/sale/flat/289149209/
1,"1-комн. кв., 28,17 м², 9/26 этаж",,Нагорная,3 минуты пешком,Москва,ЮАО,р-н Нагорный,Электролитный проезд,с7к3,12 500 000 ₽,https://www.cian.ru/sale/flat/288329501/
1,"1-комн. кв., 41,87 м², 21/26 этаж",Сдан,Нагорная,7 минут пешком,Москва,ЮАО,р-н Нагорный,Электролитный проезд,с7к3,17 648 301 ₽,https://www.cian.ru/sale/flat/289090593/
1,"1-комн. кв., 48,6 м², 8/32 этаж",,Павелецкая,16 минут пешком,Москва,ЮАО,р-н Даниловский,Летниковская улица,11/10С26,25 450 000 ₽,https://www.cian.ru/sale/flat/279601712/
1,"1-комн. апарт., 37,7 м², 7/13 этаж",Сдача корпуса 3 кв. 2024,Тульская,8 минут пешком,Москва,ЮАО,р-н Даниловский,Подольское шоссе,3,23 410 967 ₽,https://www.cian.ru/sale/flat/286009829/
1,"1-комн. кв., 40 м², 2/8 этаж",,ЗИЛ,15 минут пешком,Москва,ЮАО,р-н Даниловский,улица Архитектора Щусева,14,14 500 000 ₽,https://www.cian.ru/sale/flat/288549005/
1,"1-комн. кв., 34,22 м², 2/33 этаж",Секция 1 • Сдача корпуса 1 кв. 2025,Красный Строитель,5 минут пешком,Москва,ЮАО,р-н Чертаново Южное,Ютаново ЖК,6,8 684 044 ₽,https://www.cian.ru/sale/flat/279435728/
1,"1-комн. апарт., 57 м², 4/12 этаж",,Павелецкая,7 минут на транспорте,Москва,ЮАО,р-н Даниловский,3-й Павелецкий проезд,3,21 900 000 ₽,https://www.cian.ru/sale/flat/279320904/
1,"1-комн. кв., 34,1 м², 23/33 этаж",Секция 1 • Сдача корпуса 1 кв. 2024,Кантемировская,20 минут пешком,Москва,ЮАО,р-н Царицыно,Кавказский Бульвар 51 ЖК,1.1,10 063 103 ₽,https://www.cian.ru/sale/flat/271410589/
1,"1-комн. кв., 32,2 м², 2/5 этаж",,Нахимовский проспект,11 минут пешком,Москва,ЮАО,р-н Нагорный,Варшавское шоссе,62К1,9 900 000 ₽,https://www.cian.ru/sale/flat/288051160/
1,"1-комн. кв., 34,26 м², 23/33 этаж",Секция 1 • Сдача корпуса 1 кв. 2025,Красный Строитель,3 минуты пешком,Москва,ЮАО,р-н Чертаново Южное,Ютаново ЖК,4,8 993 054 ₽,https://www.cian.ru/sale/flat/279341871/
1,"1-комн. кв., 35 м², 1/12 этаж",,Домодедовская,15 минут пешком,Москва,ЮАО,р-н Орехово-Борисово Южное,Каширское шоссе,140,7 900 000 ₽,https://www.cian.ru/sale/flat/287906604/
1,"1-комн. апарт., 38,5 м², 3/9 этаж",Секция 10 • Сдача корпуса 3 кв. 2025,Аннино,3 минуты пешком,Москва,ЮАО,р-н Чертаново Южное,Варшавские Ворота ЖК,,9 124 500 ₽,https://www.cian.ru/sale/flat/281850036/
1,"1-комн. кв., 40 м², 2/2 этаж","1-комн. апарт., 40 м², 2/2 этаж",ЗИЛ,12 минут пешком,Москва,ЮАО,р-н Даниловский,Автозаводская улица,23К7,9 500 000 ₽,https://www.cian.ru/sale/flat/283113540/
1,"1-комн. кв., 36,22 м², 11/33 этаж",Секция 1 • Сдача корпуса 1 кв. 2025,Красный Строитель,5 минут пешком,Москва,ЮАО,р-н Чертаново Южное,Ютаново ЖК,6,9 243 445 ₽,https://www.cian.ru/sale/flat/282440077/
1,"1-комн. кв., 41,8 м², 10/23 этаж",,Коломенская,17 минут пешком,Москва,ЮАО,р-н Нагатино-Садовники,2-й Нагатинский проезд,2к1,13 400 000 ₽,https://www.cian.ru/sale/flat/280746790/
1,"1-комн. кв., 32,3 м², 17/17 этаж",Секция 2 • Сдача корпуса 4 кв. 2024,Щербинка,13 минут пешком,Москва,ЮЗАО,р-н Южное Бутово,Никольские Луга ЖК,2.3,6 989 329 ₽,https://www.cian.ru/sale/flat/287465474/
1,"1-комн. кв., 41 м², 19/23 этаж","1-комн. кв., 41 м², 19/23 этаж",Новые Черёмушки,11 минут пешком,Москва,ЮЗАО,р-н Обручевский,Профсоюзная улица,68к2,20 600 000 ₽,https://www.cian.ru/sale/flat/285271511/
1,"1-комн. кв., 38,3 м², 9/9 этаж",Секция 1 • Сдача корпуса 4 кв. 2024,Щербинка,13 минут пешком,Москва,ЮЗАО,р-н Южное Бутово,Никольские Луга ЖК,2.3,7 693 226 ₽,https://www.cian.ru/sale/flat/285823095/
1,"1-комн. кв., 39,3 м², 5/19 этаж",,Беляево,14 минут пешком,Москва,ЮЗАО,р-н Коньково,улица Введенского,13в,13 000 000 ₽,https://www.cian.ru/sale/flat/285865750/
1,"1-комн. кв., 33,2 м², 16/30 этаж",Секция 1 • Сдача корпуса 2 кв. 2025,Бунинская аллея,15 минут пешком,Москва,ЮЗАО,р-н Южное Бутово,Южные Сады ЖК,к2.3,9 811 839 ₽,https://www.cian.ru/sale/flat/273873705/
1,"1-комн. кв., 35,5 м², 2/10 этаж",,Академическая,12 минут пешком,Москва,ЮЗАО,р-н Академический,улица Шверника,7,13 000 000 ₽,https://www.cian.ru/sale/flat/288540530/
1,"1-комн. кв., 38,2 м², 22/23 этаж",Секция 3 • Сдача корпуса 4 кв. 2023,Бунинская аллея,12 минут пешком,Москва,ЮЗАО,р-н Южное Бутово,Южные Сады ЖК,к1.3,9 832 888 ₽,https://www.cian.ru/sale/flat/273053984/
1,"1-комн. кв., 35,3 м², 11/12 этаж",,Зюзино,13 минут пешком,Москва,ЮЗАО,р-н Зюзино,Керченская улица,32,12 600 000 ₽,https://www.cian.ru/sale/flat/288272226/
1,"1-комн. кв., 33,3 м², 12/30 этаж",Секция 1 • Сдача корпуса 2 кв. 2025,Бунинская аллея,17 минут пешком,Москва,ЮЗАО,р-н Южное Бутово,Южные Сады ЖК,к2.4,9 855 069 ₽,https://www.cian.ru/sale/flat/274078480/
1,"1-комн. апарт., 48,8 м², 13/23 этаж",,Профсоюзная,4 минуты на транспорте,Москва,ЮЗАО,р-н Черемушки,Нахимовский проспект,31К2,11 990 000 ₽,https://www.cian.ru/sale/flat/283636215/
1,"1-комн. кв., 35,8 м², 2/30 этаж",Секция 3 • Сдача корпуса 2 кв. 2025,Бунинская аллея,15 минут пешком,Москва,ЮЗАО,р-н Южное Бутово,Южные Сады ЖК,,10 048 465 ₽,https://www.cian.ru/sale/flat/274079458/
1,"1-комн. кв., 30,6 м², 5/5 этаж",,Зюзино,7 минут пешком,Москва,ЮЗАО,р-н Черемушки,Перекопская улица,17К4,8 500 000 ₽,https://www.cian.ru/sale/flat/288300645/
1,"1-комн. кв., 33,4 м², 15/30 этаж",Секция 3 • Сдача корпуса 2 кв. 2025,Бунинская аллея,15 минут пешком,Москва,ЮЗАО,р-н Южное Бутово,Южные Сады ЖК,,10 421 732 ₽,https://www.cian.ru/sale/flat/274079703/
1,Лучшая планировка!,"1-комн. кв., 39,7 м², 5/14 этаж",Коньково,13 минут пешком,Москва,ЮЗАО,р-н Коньково,улица Островитянова,41К2,10 500 000 ₽,https://www.cian.ru/sale/flat/289053367/
1,"1-комн. апарт., 45,29 м², 9/14 этаж",Сдан,Тёплый Стан,10 минут пешком,Москва,ЮЗАО,р-н Ясенево,Новоясеневский проспект,вл3,13 400 000 ₽,https://www.cian.ru/sale/flat/287619034/
1,"1-комн. кв., 32 м², 4/5 этаж",,Нахимовский проспект,16 минут пешком,Москва,ЮЗАО,р-н Котловка,Нагорная улица,40,9 000 000 ₽,https://www.cian.ru/sale/flat/288722092/
1,"1-комн. апарт., 43,3 м², 5/29 этаж",Сдача корпуса 4 кв. 2025,Новые Черёмушки,11 минут пешком,Москва,ЮЗАО,р-н Черемушки,улица Наметкина,вл10,14 349 620 ₽,https://www.cian.ru/sale/flat/286346782/
1,Студии для жизни и инвестиций,"1-комн. апарт., 18,7 м², 1/22 этаж",Бульвар Дмитрия Донского,8 минут пешком,Москва,ЮЗАО,р-н Северное Бутово,Старобитцевская улица,17К1,5 245 760 ₽,https://www.cian.ru/sale/flat/285553648/
1,"1-комн. кв., 30,6 м², 24/34 этаж",Сдача корпуса 4 кв. 2023,Воронцовская,6 минут пешком,Москва,ЮЗАО,р-н Обручевский,улица Обручева,23С3,14 440 140 ₽,https://www.cian.ru/sale/flat/286924814/
1,"1-комн. кв., 41 м², 10/10 этаж",,Новые Черёмушки,8 минут пешком,Москва,ЮЗАО,р-н Черемушки,улица Гарибальди,17,15 500 000 ₽,https://www.cian.ru/sale/flat/280291426/
1,"1-комн. апарт., 44,8 м², 3/29 этаж",Сдача корпуса 4 кв. 2025,Новые Черёмушки,11 минут пешком,Москва,ЮЗАО,р-н Черемушки,улица Наметкина,вл10,14 573 440 ₽,https://www.cian.ru/sale/flat/286346791/
1,История сделанная со вкусом,"1-комн. кв., 54 м², 8/11 этаж",Академическая,14 минут пешком,Москва,ЮЗАО,р-н Гагаринский,улица Дмитрия Ульянова,3,26 800 000 ₽,https://www.cian.ru/sale/flat/276154463/
1,"1-комн. кв., 29,3 м², 6/34 этаж",Сдача корпуса 4 кв. 2023,Воронцовская,6 минут пешком,Москва,ЮЗАО,р-н Обручевский,улица Обручева,23С3,15 285 810 ₽,https://www.cian.ru/sale/flat/280381626/
1,"1-комн. кв., 37,1 м², 11/16 этаж",,Тёплый Стан,4 минуты на транспорте,Москва,ЮЗАО,р-н Теплый Стан,улица Теплый Стан,29,10 699 900 ₽,https://www.cian.ru/sale/flat/286759186/
1,"1-комн. апарт., 52,92 м², 8/14 этаж",Секция 1 • Сдан,Тёплый Стан,10 минут пешком,Москва,ЮЗАО,р-н Ясенево,Новоясеневский проспект,вл3,16 500 000 ₽,https://www.cian.ru/sale/flat/280901412/
1,"1-комн. кв., 34,7 м², 5/15 этаж",,Калужская,10 минут пешком,Москва,ЮЗАО,р-н Коньково,Профсоюзная улица,69,10 700 000 ₽,https://www.cian.ru/sale/flat/280454694/
1,Назовите свою цену на квартиру,Сдача корпуса 4 кв. 2023,Калужская,13 минут пешком,Москва,ЮЗАО,р-н Обручевский,улица Академика Волгина,2С3,18 210 653 ₽,https://www.cian.ru/sale/flat/288762286/
